,n,$/beta_{xz}$,$c_q$,q_d,# perm,nce_style,d_Z,beta_xy,snr_xz,sep,EFF est w,true_w_q_corr,KS pval,KS stat,uniform-dev,p_a=0.001,p_a=0.01,p_a=0.025,p_a=0.05,p_a=0.1
113,1000,0.05,1.0,2,250,random_uniform,15,0.005,0.00014648437500000008,False,367.2058410644531,0.06432725339779963,2.760926281344617e-80,0.8421756553649903,-0.47029940597712994,0.53,0.66,0.8,0.88,0.93
131,1000,0.05,1.0,2,250,random_uniform,50,0.0,0.0004882812500000003,True,372.499267578125,0.030162659159267847,7.667145802604892e-81,0.8441118240356446,-0.46922156028449535,0.62,0.74,0.82,0.87,0.9
212,1000,0.05,1.0,2,250,random_uniform,50,0.004,0.0004882812500000003,False,356.4588928222656,0.043829565367031614,7.667145802604892e-81,0.8441118240356446,-0.4627544991672039,0.62,0.74,0.81,0.88,0.92
32,1000,0.05,1.0,2,250,random_uniform,15,0.001,0.00014648437500000008,True,372.73651123046875,0.04633792629836772,1.9903471956828718e-81,0.846127781867981,-0.4656686671078205,0.5,0.65,0.77,0.87,0.91
172,1000,0.05,1.0,2,250,random_uniform,50,0.002,0.0004882812500000003,False,367.9852294921875,0.022957250225182153,3.351186834306553e-83,0.8520957469940186,-0.46710579097270966,0.58,0.74,0.83,0.9,0.92
266,10000,0.05,1.0,2,250,NCE_Q,2,0.002,0.0006250000000000001,False,4975.2783203125,0.14622400842344546,2.1290476216410256e-84,0.856008038520813,-0.4638323336839676,0.84,0.86,0.87,0.89,0.92
211,1000,0.05,1.0,2,250,random_uniform,50,0.004,0.0004882812500000003,True,379.2806396484375,0.0253735146267771,1.9547846175429392e-84,0.856127781867981,-0.4683433137834072,0.6,0.7,0.81,0.88,0.93
34,10000,0.05,1.0,2,250,NCE_Q,2,0.0,0.0006250000000000001,False,4964.05029296875,-0.25452136868607417,1.1258657769104209e-85,0.8600797891616822,-0.46822355315089226,0.82,0.85,0.87,0.9,0.91
171,1000,0.05,1.0,2,250,random_uniform,50,0.002,0.0004882812500000003,True,384.6629943847656,-0.06293520346370118,1.093443191049486e-85,0.860119743347168,-0.47033932246267796,0.58,0.71,0.81,0.9,0.94
232,1000,0.05,1.0,2,250,random_uniform,50,0.005,0.0004882812500000003,False,373.077392578125,0.022794521565529455,1.3149045317104925e-87,0.8660478734970093,-0.4656287468969822,0.58,0.8,0.89,0.9,0.92
173,1000,0.05,1.0,2,250,real_weights,50,0.002,0.0004882812500000003,True,470.7340087890625,0.9826242789791908,1.2001733736149399e-89,0.8720957469940186,-0.4744111876934767,0.71,0.84,0.88,0.92,0.96
286,10000,0.05,1.0,2,250,NCE_Q,2,0.003,0.0006250000000000001,False,4988.2255859375,-0.1533745422547393,4.8288346767894994e-91,0.8760878276824952,-0.4546906240284443,0.78,0.84,0.87,0.92,0.93
135,1000,0.05,1.0,2,250,real_weights,50,0.0,0.0004882812500000003,False,470.7340087890625,0.9826242789791908,1.822443088741072e-92,0.8800399541854859,-0.47241517528891563,0.69,0.84,0.9,0.92,0.94
192,1000,0.05,1.0,2,250,random_uniform,50,0.003,0.0004882812500000003,False,380.296630859375,-0.008170612040353612,1.70401045055483e-92,0.8801197433471679,-0.4671856388449669,0.53,0.69,0.8,0.86,0.95
134,1000,0.05,1.0,2,250,real_weights,50,0.0,0.0004882812500000003,True,470.7340087890625,0.9826242789791908,1.6476036532892677e-92,0.8801596975326538,-0.47445110604166985,0.69,0.85,0.9,0.91,0.96
154,1000,0.05,1.0,2,250,real_weights,50,0.001,0.0004882812500000003,False,470.7340087890625,0.9826242789791908,3.2937720624318626e-93,0.8820559120178223,-0.47285429760813713,0.71,0.85,0.9,0.91,0.95
174,1000,0.05,1.0,2,250,real_weights,50,0.002,0.0004882812500000003,False,470.7340087890625,0.9826242789791908,3.0764000006689585e-93,0.8821357011795044,-0.4747305400669575,0.7,0.86,0.89,0.92,0.96
194,1000,0.05,1.0,2,250,real_weights,50,0.003,0.0004882812500000003,False,470.7340087890625,0.9826242789791908,5.994429866250997e-94,0.8840319156646729,-0.4739720579236746,0.68,0.86,0.9,0.92,0.95
306,10000,0.05,1.0,2,250,NCE_Q,2,0.004,0.0006250000000000001,False,4965.3984375,-0.096303684872574,5.789802665069777e-94,0.8840718698501587,-0.48554890416562557,0.84,0.89,0.9,0.92,0.96
153,1000,0.05,1.0,2,250,real_weights,50,0.001,0.0004882812500000003,True,470.7340087890625,0.9826242789791908,2.831423123593415e-96,0.8900399541854859,-0.4742115829139948,0.71,0.83,0.91,0.92,0.95
193,1000,0.05,1.0,2,250,real_weights,50,0.003,0.0004882812500000003,True,470.7340087890625,0.9826242789791908,2.831423123593415e-96,0.8900399541854859,-0.4758083913475275,0.7,0.84,0.91,0.92,0.96
17,5000,0.05,1.0,2,250,NCE_Q,15,0.0,0.00014648437500000008,True,2239.449462890625,-0.03771652467185242,4.575430635499634e-97,0.8920159578323364,-0.4726546946913004,0.83,0.9,0.9,0.91,0.93
235,1000,0.05,1.0,2,250,real_weights,50,0.005,0.0004882812500000003,False,470.7340087890625,0.9826242789791908,4.408422299194665e-97,0.8920559120178223,-0.478243513032794,0.72,0.86,0.91,0.93,0.97
213,1000,0.05,1.0,2,250,real_weights,50,0.004,0.0004882812500000003,True,470.7340087890625,0.9826242789791908,4.2479250887076437e-97,0.8920957469940185,-0.475409185513854,0.69,0.85,0.91,0.94,0.96
136,5000,0.05,1.0,2,250,NCE_Q,50,0.0,0.0004882812500000003,True,2103.3037109375,0.1828635577559696,6.635666722252997e-98,0.8940718698501587,-0.47788423113524914,0.88,0.89,0.91,0.93,0.95
285,10000,0.05,1.0,2,250,NCE_Q,2,0.003,0.0006250000000000001,True,4850.7197265625,-0.11772467363823846,6.635666722252997e-98,0.8940718698501587,-0.4845908209681511,0.85,0.88,0.91,0.93,0.95
214,1000,0.05,1.0,2,250,real_weights,50,0.004,0.0004882812500000003,False,470.7340087890625,0.9826242789791908,1.350708794968102e-99,0.8981037855148315,-0.4754491075873375,0.71,0.84,0.89,0.93,0.95
234,1000,0.05,1.0,2,250,real_weights,50,0.005,0.0004882812500000003,True,470.7340087890625,0.9826242789791908,1.8209633793723783e-100,0.9001197433471679,-0.4778043944388628,0.76,0.86,0.91,0.94,0.96
35,1000,0.05,1.0,2,250,real_weights,15,0.001,0.00014648437500000008,True,492.28076171875,0.28478417909323145,5.125717523320518e-105,0.9100399541854859,-0.483552897349,0.82,0.91,0.93,0.94,0.96
116,5000,0.05,1.0,2,250,NCE_Q,15,0.005,0.00014648437500000008,True,2145.2158203125,-0.2637713159019967,5.550570665236534e-106,0.9120159578323365,-0.46690618619322777,0.9,0.92,0.92,0.93,0.93
16,1000,0.05,1.0,2,250,real_weights,15,0.0,0.00014648437500000008,False,492.28076171875,0.28478417909323145,5.457282942315731e-107,0.9140319156646729,-0.48275449499487877,0.82,0.9,0.93,0.93,0.96
123,10000,0.05,1.0,2,250,NCE_Q,15,0.005,0.00014648437500000008,True,4457.09130859375,0.010678633917733266,5.326958400900379e-108,0.916008038520813,-0.4740918204188347,0.87,0.92,0.93,0.94,0.96
73,1000,0.05,1.0,2,250,real_weights,15,0.003,0.00014648437500000008,True,492.28076171875,0.28478417909323145,4.687520577538715e-109,0.9180239963531495,-0.4836327377706766,0.85,0.91,0.94,0.95,0.97
37,5000,0.05,1.0,2,250,NCE_Q,15,0.001,0.00014648437500000008,False,2404.791259765625,-0.003427706333167419,4.687520577538715e-109,0.9180239963531495,-0.48578842356801033,0.9,0.92,0.93,0.95,0.96
75,5000,0.05,1.0,2,250,NCE_Q,15,0.003,0.00014648437500000008,True,2196.984130859375,-0.07118313939659876,4.687520577538715e-109,0.9180239963531495,-0.48830339312553406,0.88,0.92,0.93,0.94,0.96
74,1000,0.05,1.0,2,250,real_weights,15,0.003,0.00014648437500000008,False,492.28076171875,0.28478417909323145,4.687520577538715e-109,0.9180239963531495,-0.4823153726756573,0.85,0.92,0.93,0.94,0.97
54,1000,0.05,1.0,2,250,real_weights,15,0.002,0.00014648437500000008,False,492.28076171875,0.28478417909323145,4.687520577538715e-109,0.9180239963531495,-0.48339321836829185,0.82,0.92,0.93,0.94,0.96
94,1000,0.05,1.0,2,250,real_weights,15,0.004,0.00014648437500000008,False,492.28076171875,0.28478417909323145,3.883587337637898e-110,0.9200399541854858,-0.48383233696222305,0.87,0.91,0.94,0.94,0.97
53,1000,0.05,1.0,2,250,real_weights,15,0.002,0.00014648437500000008,True,492.28076171875,0.28478417909323145,3.883587337637898e-110,0.9200399541854858,-0.4833932165056467,0.84,0.92,0.94,0.95,0.96
15,1000,0.05,1.0,2,250,real_weights,15,0.0,0.00014648437500000008,True,492.28076171875,0.28478417909323145,3.178702146137463e-111,0.9220159578323365,-0.48247505351901054,0.83,0.93,0.93,0.93,0.96
93,1000,0.05,1.0,2,250,real_weights,15,0.004,0.00014648437500000008,True,492.28076171875,0.28478417909323145,3.178702146137463e-111,0.9220159578323365,-0.4823952130973339,0.85,0.93,0.93,0.95,0.96
115,1000,0.05,1.0,2,250,real_weights,15,0.005,0.00014648437500000008,False,492.28076171875,0.28478417909323145,1.658802368186509e-113,0.926008038520813,-0.48427145928144455,0.89,0.93,0.94,0.95,0.96
114,1000,0.05,1.0,2,250,real_weights,15,0.005,0.00014648437500000008,True,492.28076171875,0.28478417909323145,3.4818832992776724e-117,0.9320159578323364,-0.4855089830234647,0.87,0.94,0.95,0.95,0.96
95,5000,0.05,1.0,2,250,NCE_Q,15,0.004,0.00014648437500000008,True,2210.347900390625,-0.05154444600465782,1.7158125689036153e-118,0.9340319156646728,-0.48730538971722126,0.92,0.94,0.95,0.96,0.97
175,5000,0.05,1.0,2,250,NCE_Q,50,0.002,0.0004882812500000003,True,2039.3486328125,0.18040611888987418,1.3066669081792667e-122,0.94,-0.4825948104262352,0.94,0.94,0.95,0.95,0.95
18,5000,0.05,1.0,2,250,NCE_Q,15,0.0,0.00014648437500000008,False,2360.897705078125,-0.17220228284777916,4.2843394071916015e-124,0.9420159578323364,-0.48455089796334505,0.92,0.95,0.95,0.95,0.96
215,5000,0.05,1.0,2,250,NCE_Q,50,0.004,0.0004882812500000003,True,2026.81689453125,0.204657761926201,4.2843394071916015e-124,0.9420159578323364,-0.4885828336700797,0.92,0.95,0.96,0.97,0.99
182,10000,0.05,1.0,2,250,NCE_Q,50,0.002,0.0004882812500000003,True,4038.4541015625,0.06363464052396187,3.4193354734180716e-127,0.9460080385208129,-0.4881836334243417,0.93,0.95,0.95,0.95,0.96
57,5000,0.05,1.0,2,250,NCE_Q,15,0.002,0.00014648437500000008,False,2425.638916015625,-0.14594840276160762,1.4565084141568428e-130,0.9500399541854858,-0.4959281454794109,0.92,0.95,0.97,0.98,0.98
82,10000,0.05,1.0,2,250,NCE_Q,15,0.003,0.00014648437500000008,True,4553.37451171875,0.012740697110127007,2.574619649808233e-132,0.9520159578323364,-0.48690618854016066,0.93,0.96,0.96,0.96,0.97
162,10000,0.05,1.0,2,250,NCE_Q,50,0.001,0.0004882812500000003,True,4252.22265625,0.06448606559424148,3.5210367983213287e-134,0.9540319156646728,-0.4902994008734822,0.94,0.96,0.97,0.97,0.97
56,5000,0.05,1.0,2,250,NCE_Q,15,0.002,0.00014648437500000008,True,2248.2900390625,-0.06369236230668761,4.348731983600687e-136,0.956008038520813,-0.49497006041929126,0.95,0.96,0.96,0.97,0.98
76,5000,0.05,1.0,2,250,NCE_Q,15,0.003,0.00014648437500000008,False,2359.827392578125,-0.24312878111840927,4.348731983600687e-136,0.956008038520813,-0.4903393220156431,0.94,0.96,0.97,0.97,0.97
63,10000,0.05,1.0,2,250,NCE_Q,15,0.002,0.00014648437500000008,False,4681.40185546875,-0.1733558764067521,4.348731983600687e-136,0.956008038520813,-0.4876646725460887,0.94,0.96,0.96,0.97,0.97
117,5000,0.05,1.0,2,250,NCE_Q,15,0.005,0.00014648437500000008,False,2396.722412109375,-0.29196529627196355,4.348731983600687e-136,0.956008038520813,-0.4863473065197468,0.94,0.96,0.96,0.96,0.97
36,5000,0.05,1.0,2,250,NCE_Q,15,0.001,0.00014648437500000008,True,2234.303466796875,-0.08479719660271443,4.348731983600687e-136,0.956008038520813,-0.4851097809150815,0.94,0.96,0.96,0.96,0.96
236,5000,0.05,1.0,2,250,NCE_Q,50,0.005,0.0004882812500000003,True,2007.1197509765625,0.06361471997608814,3.972091183571694e-136,0.9560478734970093,-0.4915369264781475,0.95,0.96,0.98,0.98,0.98
24,10000,0.05,1.0,2,250,NCE_Q,15,0.0,0.00014648437500000008,True,4247.40673828125,-0.010101531493359081,3.991525331586778e-138,0.9580239963531494,-0.49117764737457037,0.94,0.96,0.97,0.97,0.98
102,10000,0.05,1.0,2,250,NCE_Q,15,0.004,0.00014648437500000008,True,4620.5546875,0.08635162043345736,3.991525331586778e-138,0.9580239963531494,-0.49149700719863176,0.94,0.96,0.97,0.98,0.98
103,10000,0.05,1.0,2,250,NCE_Q,15,0.004,0.00014648437500000008,False,3937.174560546875,0.09228404715595627,3.991525331586778e-138,0.9580239963531494,-0.4818363282829523,0.95,0.96,0.97,0.97,0.98
137,5000,0.05,1.0,2,250,NCE_Q,50,0.0,0.0004882812500000003,False,2341.72021484375,0.169095070024149,1.824517091511014e-142,0.9620159578323364,-0.47425149753689766,0.96,0.97,0.97,0.97,0.97
195,5000,0.05,1.0,2,250,NCE_Q,50,0.003,0.0004882812500000003,True,1904.4713134765625,0.06913226518539053,1.824517091511014e-142,0.9620159578323364,-0.496287424582988,0.96,0.97,0.97,0.98,0.99
62,10000,0.05,1.0,2,250,NCE_Q,15,0.002,0.00014648437500000008,True,4621.95751953125,0.09229248667180442,7.81197385766128e-145,0.9640319156646728,-0.49065868370234966,0.93,0.97,0.98,0.98,0.98
176,5000,0.05,1.0,2,250,NCE_Q,50,0.002,0.0004882812500000003,False,2317.736572265625,0.1652950667555165,2.74569686696071e-147,0.966008038520813,-0.4924550913274288,0.96,0.97,0.98,0.98,0.98
96,5000,0.05,1.0,2,250,NCE_Q,15,0.004,0.00014648437500000008,False,2357.0869140625,-0.10653056340293293,2.74569686696071e-147,0.966008038520813,-0.49888223642483354,0.95,0.97,0.98,0.99,1.0
216,5000,0.05,1.0,2,250,NCE_Q,50,0.004,0.0004882812500000003,False,2314.169921875,-0.04570746456362479,2.4419008882710405e-147,0.9660478734970093,-0.4946506987325847,0.95,0.97,0.99,0.99,0.99
156,5000,0.05,1.0,2,250,NCE_Q,50,0.001,0.0004882812500000003,True,2022.2606201171875,0.1699065603069608,6.073631991699355e-150,0.9680239963531494,-0.4973253500647843,0.95,0.97,0.98,0.98,0.99
42,10000,0.05,1.0,2,250,NCE_Q,15,0.001,0.00014648437500000008,True,4450.79443359375,-0.0019823723874300187,1.391848177038567e-150,0.9747314427761321,-0.492822865024209,0.9468085106382979,0.9787234042553191,0.9787234042553191,0.9893617021276596,0.9893617021276596
242,10000,0.05,1.0,2,250,NCE_Q,50,0.005,0.0004882812500000003,True,4287.69775390625,0.026779239452068858,2.0305119127205377e-162,0.976008038520813,-0.4911776455119252,0.97,0.98,0.98,0.98,0.98
83,10000,0.05,1.0,2,250,NCE_Q,15,0.003,0.00014648437500000008,False,4868.70166015625,-0.044240728810499376,2.0305119127205377e-162,0.976008038520813,-0.4907385231927037,0.97,0.98,0.98,0.98,0.98
223,10000,0.05,1.0,2,250,NCE_Q,50,0.004,0.0004882812500000003,True,4179.6376953125,0.03430663460823167,2.0305119127205377e-162,0.976008038520813,-0.49341317545622587,0.96,0.98,0.99,0.99,0.99
142,10000,0.05,1.0,2,250,NCE_Q,50,0.0,0.0004882812500000003,True,4067.017333984375,-0.009509345509461106,3.13257764173689e-166,0.9780239963531494,-0.4991616773768328,0.97,0.98,0.99,0.99,1.0
237,5000,0.05,1.0,2,250,NCE_Q,50,0.005,0.0004882812500000003,False,2272.240234375,-0.046332749811109436,2.5353012004566838e-170,0.98,-0.4908582828938961,0.98,0.98,0.98,0.98,0.98
124,10000,0.05,1.0,2,250,NCE_Q,15,0.005,0.00014648437500000008,False,4788.48291015625,-0.008991134529565032,2.5353012004566838e-170,0.98,-0.4865868268534541,0.98,0.98,0.98,0.98,0.98
196,5000,0.05,1.0,2,250,NCE_Q,50,0.003,0.0004882812500000003,False,2300.43359375,-0.02749903308661377,7.742658038757297e-186,0.986008038520813,-0.49844311480410397,0.97,0.99,0.99,0.99,0.99
203,10000,0.05,1.0,2,250,NCE_Q,50,0.003,0.0004882812500000003,False,4656.18408203125,-0.23758856076824222,7.742658038757297e-186,0.986008038520813,-0.49952095866319723,0.98,0.99,0.99,1.0,1.0
202,10000,0.05,1.0,2,250,NCE_Q,50,0.003,0.0004882812500000003,True,3880.062744140625,-0.08952242396039733,7.742658038757297e-186,0.986008038520813,-0.4973253500647843,0.98,0.99,0.99,0.99,0.99
163,10000,0.05,1.0,2,250,NCE_Q,50,0.001,0.0004882812500000003,False,4636.56005859375,-0.07335288807025912,7.742658038757297e-186,0.986008038520813,-0.49844311480410397,0.97,0.99,0.99,0.99,0.99
43,10000,0.05,1.0,2,250,NCE_Q,15,0.001,0.00014648437500000008,False,4903.52685546875,-0.12000122591475951,7.742658038757297e-186,0.986008038520813,-0.4964471065904945,0.98,0.99,0.99,0.99,0.99
143,10000,0.05,1.0,2,250,NCE_Q,50,0.0,0.0004882812500000003,False,4526.451171875,-0.08408545487472112,2.0000000000001775e-200,0.99,-0.4990419161040336,0.99,0.99,0.99,0.99,1.0
183,10000,0.05,1.0,2,250,NCE_Q,50,0.002,0.0004882812500000003,False,4558.53271484375,-0.00848863814880622,2.0000000000001775e-200,0.99,-0.4978842318523675,0.99,0.99,0.99,0.99,0.99
25,10000,0.05,1.0,2,250,NCE_Q,15,0.0,0.00014648437500000008,False,4877.42822265625,-0.09909646402694035,2.0000000000001775e-200,0.99,-0.49852295394521207,0.99,0.99,0.99,0.99,0.99
157,5000,0.05,1.0,2,250,NCE_Q,50,0.001,0.0004882812500000003,False,2339.23291015625,0.13812011178642108,2.0000000000001775e-200,0.99,-0.49988023996411357,0.99,0.99,1.0,1.0,1.0
243,10000,0.05,1.0,2,250,NCE_Q,50,0.005,0.0004882812500000003,False,4639.228515625,-0.0506746075913434,2.0000000000001775e-200,0.99,-0.4997205591062084,0.99,0.99,0.99,1.0,1.0
238,5000,0.05,1.0,2,250,random_uniform,50,0.005,0.0004882812500000003,True,1868.8294677734375,0.015632877312817928,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
239,5000,0.05,1.0,2,250,random_uniform,50,0.005,0.0004882812500000003,False,1856.25732421875,0.0067770798541615185,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
240,5000,0.05,1.0,2,250,real_weights,50,0.005,0.0004882812500000003,True,2354.478759765625,0.9931526734457908,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
241,5000,0.05,1.0,2,250,real_weights,50,0.005,0.0004882812500000003,False,2354.478759765625,0.9931526734457908,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
2,5000,0.05,1.0,2,250,real_weights,2,0.005,0.0006250000000000001,True,2497.5205078125,0.8924364218725174,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
12,5000,0.05,1.0,2,250,real_weights,2,0.0,0.0006250000000000001,False,2497.5205078125,0.8924364218725174,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
245,10000,0.05,1.0,2,250,random_uniform,50,0.005,0.0004882812500000003,True,3753.72998046875,0.01632472491875442,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
304,5000,0.05,1.0,2,250,real_weights,2,0.004,0.0006250000000000001,False,2497.5205078125,0.8924364218725174,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
291,10000,0.05,1.0,2,250,real_weights,2,0.003,0.0006250000000000001,False,4995.41259765625,0.9195518615305248,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
290,10000,0.05,1.0,2,250,real_weights,2,0.003,0.0006250000000000001,True,4995.41259765625,0.9195518615305248,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
284,5000,0.05,1.0,2,250,real_weights,2,0.003,0.0006250000000000001,False,2497.5205078125,0.8924364218725174,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
283,5000,0.05,1.0,2,250,real_weights,2,0.003,0.0006250000000000001,True,2497.5205078125,0.8924364218725174,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
9,10000,0.05,1.0,2,250,real_weights,2,0.005,0.0006250000000000001,False,4995.41259765625,0.9195518615305248,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
8,10000,0.05,1.0,2,250,real_weights,2,0.005,0.0006250000000000001,True,4995.41259765625,0.9195518615305248,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
303,5000,0.05,1.0,2,250,real_weights,2,0.004,0.0006250000000000001,True,2497.5205078125,0.8924364218725174,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
19,5000,0.05,1.0,2,250,random_uniform,15,0.0,0.00014648437500000008,True,1890.8477783203125,0.016227825736376857,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
271,10000,0.05,1.0,2,250,real_weights,2,0.002,0.0006250000000000001,False,4995.41259765625,0.9195518615305248,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
270,10000,0.05,1.0,2,250,real_weights,2,0.002,0.0006250000000000001,True,4995.41259765625,0.9195518615305248,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
264,5000,0.05,1.0,2,250,real_weights,2,0.002,0.0006250000000000001,False,2497.5205078125,0.8924364218725174,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
246,10000,0.05,1.0,2,250,random_uniform,50,0.005,0.0004882812500000003,False,3740.505615234375,0.014297129160954391,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
20,5000,0.05,1.0,2,250,random_uniform,15,0.0,0.00014648437500000008,False,1871.796630859375,-0.011099232082509555,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
21,5000,0.05,1.0,2,250,real_weights,15,0.0,0.00014648437500000008,True,2484.8125,0.7130248554265013,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
309,10000,0.05,1.0,2,250,real_weights,2,0.004,0.0006250000000000001,True,4995.41259765625,0.9195518615305248,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
310,10000,0.05,1.0,2,250,real_weights,2,0.004,0.0006250000000000001,False,4995.41259765625,0.9195518615305248,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
22,5000,0.05,1.0,2,250,real_weights,15,0.0,0.00014648437500000008,False,2484.8125,0.7130248554265013,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
3,5000,0.05,1.0,2,250,real_weights,2,0.005,0.0006250000000000001,False,2497.5205078125,0.8924364218725174,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
251,10000,0.05,1.0,2,250,real_weights,2,0.001,0.0006250000000000001,False,4995.41259765625,0.9195518615305248,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
250,10000,0.05,1.0,2,250,real_weights,2,0.001,0.0006250000000000001,True,4995.41259765625,0.9195518615305248,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
248,10000,0.05,1.0,2,250,real_weights,50,0.005,0.0004882812500000003,False,4735.39208984375,0.994206595377955,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
247,10000,0.05,1.0,2,250,real_weights,50,0.005,0.0004882812500000003,True,4735.39208984375,0.994206595377955,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
263,5000,0.05,1.0,2,250,real_weights,2,0.002,0.0006250000000000001,True,2497.5205078125,0.8924364218725174,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
27,10000,0.05,1.0,2,250,random_uniform,15,0.0,0.00014648437500000008,False,3746.379638671875,0.009354597904525143,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
228,10000,0.05,1.0,2,250,real_weights,50,0.004,0.0004882812500000003,False,4735.39208984375,0.994206595377955,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
127,10000,0.05,1.0,2,250,real_weights,15,0.005,0.00014648437500000008,True,4960.0380859375,0.7363569943190653,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
84,10000,0.05,1.0,2,250,random_uniform,15,0.003,0.00014648437500000008,True,3764.041015625,0.01532909366612624,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
85,10000,0.05,1.0,2,250,random_uniform,15,0.003,0.00014648437500000008,False,3740.612060546875,0.008363931807986134,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
86,10000,0.05,1.0,2,250,real_weights,15,0.003,0.00014648437500000008,True,4960.0380859375,0.7363569943190653,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
87,10000,0.05,1.0,2,250,real_weights,15,0.003,0.00014648437500000008,False,4960.0380859375,0.7363569943190653,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
97,5000,0.05,1.0,2,250,random_uniform,15,0.004,0.00014648437500000008,True,1873.74169921875,0.005729968882759735,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
98,5000,0.05,1.0,2,250,random_uniform,15,0.004,0.00014648437500000008,False,1850.336181640625,-0.03350972962309616,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
100,5000,0.05,1.0,2,250,real_weights,15,0.004,0.00014648437500000008,True,2484.8125,0.7130248554265013,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
101,5000,0.05,1.0,2,250,real_weights,15,0.004,0.00014648437500000008,False,2484.8125,0.7130248554265013,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
104,10000,0.05,1.0,2,250,random_uniform,15,0.004,0.00014648437500000008,True,3728.50634765625,-0.0008809320258334265,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
105,10000,0.05,1.0,2,250,random_uniform,15,0.004,0.00014648437500000008,False,3762.79541015625,0.002989651367341718,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
106,10000,0.05,1.0,2,250,real_weights,15,0.004,0.00014648437500000008,True,4960.0380859375,0.7363569943190653,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
107,10000,0.05,1.0,2,250,real_weights,15,0.004,0.00014648437500000008,False,4960.0380859375,0.7363569943190653,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
29,10000,0.05,1.0,2,250,real_weights,15,0.0,0.00014648437500000008,False,4960.0380859375,0.7363569943190653,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
118,5000,0.05,1.0,2,250,random_uniform,15,0.005,0.00014648437500000008,True,1882.2459716796875,-0.013465961147208255,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
119,5000,0.05,1.0,2,250,random_uniform,15,0.005,0.00014648437500000008,False,1867.1370849609375,-0.005412250336650227,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
120,5000,0.05,1.0,2,250,real_weights,15,0.005,0.00014648437500000008,True,2484.8125,0.7130248554265013,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
121,5000,0.05,1.0,2,250,real_weights,15,0.005,0.00014648437500000008,False,2484.8125,0.7130248554265013,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
28,10000,0.05,1.0,2,250,real_weights,15,0.0,0.00014648437500000008,True,4960.0380859375,0.7363569943190653,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
