,npi_school_closing,npi_workplace_closing,npi_cancel_public_events,npi_gatherings_restrictions,npi_close_public_transport,npi_stay_at_home,npi_internal_movement_restrictions,npi_international_travel_controls,npi_income_support,npi_debt_relief,npi_fiscal_measures,npi_international_support,npi_public_information,npi_testing_policy,npi_contact_tracing,npi_healthcare_investment,npi_vaccine_investment,npi_masks,cases_total,cases_new,deaths_total,deaths_new,cases_total_per_million,cases_new_per_million,deaths_total_per_million,deaths_new_per_million,tests_total,tests_new,tests_total_per_thousand,tests_new_per_thousand,stats_population,stats_population_density,stats_median_age,stats_gdp_per_capita,cases_days_since_first,deaths_days_since_first,mobility_retail_recreation,mobility_grocery_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,mobility_travel_driving,mobility_travel_transit,mobility_travel_walking,stats_hospital_beds_per_1000,stats_smoking,stats_population_urban,stats_population_school_age,deaths_excess_daily_avg,weather_precipitation_mean,weather_humidity_mean,weather_sw_radiation_mean,weather_temperature_mean,weather_temperature_min,weather_temperature_max,weather_wind_speed_mean
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1935.2,13.6,3.6,0.0,163.2608,1.1096,0.9136000000000001,0.0,422159.0,1350.8,112.5308,0.39499999999999996,9945142.2,342.8178,18.16,1002.9646,309.0,219.8,-10.8,-12.0,29.0,-28.2,-38.6,4.4,103.726,101.556,116.328,0.9120000000000001,17.66,2043126.4,17120.0,-1.8685714285714283,3.238518957004999e-06,0.0169003810733556,220.26498413085932,27.246809005737305,26.73281288146973,27.70937538146973,9.019097328186035
1,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1312.4,7.2,109.0,1.6,1682.78,9.232,23.029400000000003,0.0978,592173.8,1625.2,759.2947999999999,2.084,631824.0,3886.4504,28.6,8708.597,374.6,122.4,-70.0,-36.0,-62.0,-71.0,-69.0,34.0,54.44199999999999,80.78,63.924,4.152,34.61999999999999,2282009.0,17120.0,-1.8685714285714283,0.0,0.0165061950683593,284.4317321777344,26.94577980041504,26.51601600646973,27.44960975646973,9.745659828186035
2,1.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,175.8,0.8,3.6,0.0,29.959600000000002,0.06520000000000001,0.9136000000000001,0.0,592173.8,1625.2,759.2948,2.084,2884856.4,102.24940000000001,20.6,2048.3806,114.6,-124.4,-18.0,2.0,-20.0,-40.0,-22.0,10.0,103.51400000000001,90.378,101.766,1.278,32.839999999999996,2282009.0,17120.0,-1.8685714285714283,1.1523563898663271e-06,0.0190925598144531,271.071533203125,27.89516639709473,27.64296913146973,28.28945350646973,9.095051765441896
3,2.0,2.0,2.0,4.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,4301.4,26.4,114.2,1.6,16881.4902,138.90019999999998,173.8254,0.0978,479898.6,1639.8,615.3337999999999,2.1028000000000002,3599668.0,7752.6376,21.520000000000003,8708.597,355.2,215.8,-20.0,-2.0,1.0,-51.0,-18.0,8.0,67.96600000000001,103.194,90.23999999999998,8.802,29.919999999999998,2282009.0,17120.0,-1.8685714285714283,1.7009456665771837e-05,0.012910038231963562,203.3289829474797,20.942606867464104,18.9687908305793,22.385249126226363,7.059929541244332
4,0.0,0.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,8823.6,3.0,423.6,0.0,5007.2822,50.668400000000005,41.038799999999995,0.0,574097.8,541.0,1194.4370000000001,0.6938,13097410.6,25.8616,16.94,1002.9646,279.8,261.4,-55.0,-77.0,52.0,-56.0,-72.0,22.0,71.082,84.328,83.162,3.4560000000000004,19.88,2282009.0,17120.0,-1.8685714285714283,1.556781115739024e-05,0.0105700759706704,216.15961582258848,17.479437386166317,15.031088153291842,20.254107716920394,5.034252167774592
5,3.0,2.0,2.0,4.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,937.4,23.4,51.2,0.8,9477.302800000001,236.5786,554.8316,9.215,135713.4,172.4,1759.813,4.5068,107195.0,584.8,41.2,35973.781,-223.0,-223.0,2.0,30.0,37.0,-47.0,-24.0,-5.0,42.474000000000004,59.572,33.623999999999995,3.96,29.619999999999997,2349897.2,17120.0,-11.462857142857143,5.233477621093486e-05,0.012031804626204758,168.44575391877726,14.745160756412076,12.224747592409129,16.36582810458689,7.069483466538155
6,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,937.4,23.4,51.2,0.8,9477.302800000001,236.5786,554.8316,9.215,135713.4,172.4,1759.813,4.5068,107195.0,584.8,41.2,35973.781,-132.0,-132.0,14.0,10.0,59.0,-25.0,-9.0,-8.0,42.474000000000004,59.572,33.624,3.96,32.3,2349897.2,17120.0,-11.462857142857143,7.306495308763302e-05,0.011035974581119979,169.1372855740246,16.01437059386276,14.154068458779872,18.42988688841933,3.43681054415054
7,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,937.4,23.4,51.2,0.8,9477.302800000001,236.5786,554.8316,9.215,135713.4,172.4,1759.813,4.5068,107195.0,584.8,41.2,35973.781,-40.0,-40.0,16.0,19.0,57.0,-30.0,-9.0,-8.0,42.474,59.572,33.624,5.978000000000001,26.82,17943582.4,17120.0,-11.462857142857143,1.3590091407881004e-05,0.0093625397872465,194.78297884798604,15.276270165499465,13.262467880657919,17.727657901183242,4.785930540496658
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12433.8,50.2,443.6,2.4,421.22880000000004,2.0284,11.328,0.0602,337539.0,915.4,81.6254,0.22960000000000003,17771428.8,349.334,17.72,922.5774000000001,319.0,303.0,20.6,17.2,5.2,-13.8,-17.0,4.4,120.776,81.41199999999999,123.636,0.39,17.66,4221532.0,9292896.0,49.53151551634388,5.3592312192922e-05,0.0039785275830919,50.94397311215525,2.466299628832596,-0.4684540061729316,5.929811166443408,2.0885985905942124
9,3.0,3.0,2.0,0.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,192.0,26.0,4.0,0.0,4.82,0.653,0.1,0.0,1077770.8,14203.4,28.2692,0.37160000000000004,39835428.0,54.422,18.6,1803.987,37.0,9.0,-44.0,-24.0,-9.0,-38.0,-37.0,11.0,71.57199999999999,65.68,55.062,0.39,29.620000000000005,4221532.0,9292896.0,-55.18512974853528,4.95545548188639e-05,0.0062315612024473,146.18082516919858,8.596362845576104,4.2321139778310135,12.969920459931364,2.050608385571536
10,3.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,31848.0,403.0,778.0,39.0,799.489,10.117,19.53,0.979,1077770.8,14203.4,28.2692,0.37160000000000004,39835428.0,54.422,18.6,1803.987,128.0,100.0,20.4,20.4,7.8,-14.2,-9.6,2.0,93.268,65.68,76.69200000000001,0.39,27.24,4221532.0,9292896.0,-55.18512974853528,2.9862794819959342e-06,0.0081118869275479,242.1517955298781,25.7848191389344,17.604468432326538,33.59289464871329,2.72313657638364
11,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,39371.0,17.0,1462.0,0.0,988.341,0.427,36.701,0.0,2658484.0,11256.6,71.1878,0.3016,39835428.0,54.422,18.6,1803.987,220.0,192.0,33.0,7.0,1.0,-5.0,-3.0,-1.0,67.65599999999999,65.67999999999999,48.965999999999994,0.39,32.3,4221532.0,9292896.0,-55.18512974853528,3.110751465699366e-05,0.00981646303765928,178.48651329449723,13.795768218473437,12.007751073000998,16.02813423917987,3.975799817557595
12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,52513.0,183.0,2201.0,12.0,1318.249,4.594,55.252,0.301,2658484.0,11256.6,71.1878,0.3016,39835428.0,54.422,18.6,1803.987,312.0,284.0,21.0,45.0,16.0,-8.0,-13.0,6.0,67.65599999999999,65.67999999999999,48.965999999999994,0.39,26.419999999999998,4221532.0,9292896.0,-55.18512974853528,2.4939737331098883e-05,0.00674105848127912,97.12650870467462,5.95270047760885,2.0475009688521744,10.028022203369781,2.9357498117933085
13,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,56517.0,63.0,2489.0,5.0,1418.762,1.582,62.482,0.126,2658484.0,11256.6,71.1878,0.3016,39835428.0,54.422,18.6,1803.987,402.0,374.0,48.0,37.0,10.0,-1.0,6.0,-3.0,67.65599999999999,65.67999999999999,48.965999999999994,0.39,29.259999999999998,4221532.0,9292896.0,-55.18512974853528,2.935087433247287e-05,0.010147127128637981,148.43485152532202,14.52868084386537,12.10673998359602,17.48529951161156,3.1773723743459947
14,3.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,120216.0,1557.0,4962.0,91.0,3017.816,39.086,124.562,2.284,2658484.0,11256.6,71.1878,0.3016,39835428.0,54.422,18.6,1803.987,493.0,465.0,44.0,37.0,21.0,-19.0,-1.0,-3.0,67.65599999999999,65.68,48.965999999999994,0.39,29.999999999999993,4221532.0,9292896.0,-55.18512974853528,8.758583441408917e-05,0.012197897549852399,150.75817803367073,17.068328930185647,14.64645465229961,19.36882678740556,5.415133945862442
15,0.0,2.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,155191.0,17.0,7206.0,2.0,3895.804,0.427,180.894,0.05,2658484.0,11256.6,71.1878,0.3016,39835428.0,54.422,18.6,1803.987,585.0,557.0,29.0,76.0,10.0,-34.0,-22.0,-1.0,67.65599999999999,65.67999999999999,48.966,0.39,30.080000000000002,4221532.0,9292896.0,-55.18512974853528,8.836745402550926e-05,0.010755216395123921,115.22689505237324,14.921989636832857,12.21579274974735,17.547492715134197,4.585175839850933
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1935.2,13.6,3.6,0.0,163.26080000000002,1.1096,0.9136,0.0,422159.0,1441.2,112.5308,0.39879999999999993,9945142.2,342.8178,18.16,1002.9646,309.0,219.8,11.4,43.0,-11.0,4.6,-1.2,1.8,120.776,81.41199999999999,123.636,0.9120000000000001,17.66,8329798.0,5698765.0,253.14479802032096,4.171660321435477e-05,0.0176248379291958,222.8377921220992,26.242290596853195,24.15338694999911,29.15579978976836,3.0274236479201133
17,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,8.0,1.0,2.0,0.0,0.236,0.029,0.059,0.0,598503.6,7083.2,18.224600000000002,0.21519999999999997,33933611.0,23.89,16.8,5819.495,12.0,3.0,-55.0,-36.0,-40.0,-61.0,-55.0,28.0,103.53399999999999,54.096000000000004,73.748,1.358,27.24,8329798.0,5698765.0,-59.236558319963855,1.3667072840256364e-05,0.0178464424007487,232.0478228876456,26.044670876579428,23.502141781416448,29.455844540488467,3.4139245505505293
18,3.0,2.0,2.0,3.0,1.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,291.0,7.0,15.0,2.0,8.576,0.206,0.442,0.059,598503.6,7083.2,18.224600000000002,0.21519999999999997,33933611.0,23.89,16.8,5819.495,103.0,94.0,-4.0,10.0,-5.0,-33.0,-13.0,10.0,103.53399999999999,54.096000000000004,73.748,3.9480000000000004,29.619999999999997,8329798.0,5698765.0,-59.236558319963855,2.311784326412583e-07,0.0125365907774493,138.1399039886116,21.960562884394808,18.99761102264286,25.47124727156812,2.3841677114195896
19,3.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,5114.0,142.0,185.0,2.0,150.706,4.185,5.452,0.059,1406924.0,13784.4,42.922999999999995,0.4202,33933611.0,23.89,16.8,5819.495,195.0,186.0,-10.0,3.0,23.0,-13.0,-19.0,5.0,103.53399999999999,42.79,73.74799999999999,1.3579999999999999,32.38,8329798.0,5698765.0,-59.236558319963855,5.233477621093486e-05,0.012031804626204758,168.44575391877726,14.745160756412076,12.224747592409129,16.36582810458689,7.069483466538155
20,2.0,2.0,1.0,3.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,17568.0,15.0,405.0,0.0,517.717,0.442,11.935,0.0,1406924.0,13784.4,42.922999999999995,0.4202,33933611.0,23.89,16.8,5819.495,287.0,278.0,-62.0,-65.0,-22.0,-53.0,-78.0,24.0,103.53399999999999,42.79,73.74799999999999,1.3579999999999999,32.38,8329798.0,5698765.0,-59.236558319963855,4.472289452517318e-05,0.010484221923259039,149.23063338634626,13.455302292095883,10.674960339072527,15.267168075901875,7.026527585834842
21,1.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,22399.0,88.0,538.0,1.0,660.083,2.593,15.854,0.029,1406924.0,13784.4,42.922999999999995,0.4202,33933611.0,23.89,16.8,5819.495,377.0,368.0,23.0,33.0,44.0,25.0,-10.0,-6.0,103.53399999999999,42.79,73.74799999999999,1.358,29.619999999999997,8329798.0,5698765.0,-59.236558319963855,4.6974971739690445e-05,0.014143934551942822,211.1272673139136,22.11506521631388,20.650347312190146,23.664315176306264,5.1437986067491615
22,0.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,38965.0,116.0,903.0,3.0,1148.272,3.418,26.611,0.088,1406924.0,13784.4,42.922999999999995,0.4202,33933611.0,23.89,16.8,5819.495,468.0,459.0,41.0,51.0,69.0,35.0,2.0,-4.0,103.53399999999999,42.79,73.74799999999999,1.3579999999999999,29.619999999999997,8329798.0,5698765.0,-59.236558319963855,5.005264307231994e-05,0.013791021654362579,199.19252499870544,21.347161309947005,19.573991490122047,23.324013796005225,4.265663098500894
23,0.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,58076.0,1493.0,1567.0,30.0,1711.459,43.998,46.178,0.884,1406924.0,13784.4,42.922999999999995,0.4202,33933611.0,23.89,16.8,5819.495,560.0,551.0,57.0,64.0,79.0,27.0,13.0,-7.0,103.53399999999999,38.778,73.74799999999999,1.3579999999999999,29.619999999999997,8329798.0,5698765.0,-59.236558319963855,4.6974971739690445e-05,0.014143934551942822,211.1272673139136,22.11506521631388,20.650347312190146,23.66431517630626,5.1437986067491615
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36040.6,67.4,802.2,2.6,10014.6502,6.5062000000000015,192.3442,0.20739999999999997,149229.2,765.4,26.7052,0.20780000000000004,7503899.4,40.023799999999994,23.36,5419.2414,352.6,295.2,11.0,35.8,-9.8,0.2,-9.8,7.2,152.77399999999997,81.41199999999999,177.23600000000002,2.89,29.2,2282009.0,302886.0,-10.725714285714286,1.759949355347499e-10,0.0034072808987694,92.43869874929796,4.327574436854314,-0.0861399704611334,10.669814110899257,2.3948009167945017
25,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,259.0,16.0,15.0,0.0,90.152,5.569,5.221,0.0,1704.0,152.0,0.593,0.053,2872934.0,104.871,38.0,11803.431,23.0,21.0,-45.4,-32.0,-37.6,-38.8,-45.8,19.4,25.02,85.086,23.5,2.89,29.2,18074148.8,302886.0,-13.971428571428572,0.0002374510287296,0.0051850017956116,56.05852807946104,5.476716943898921,2.7854020692271204,8.060674256708321,2.315257295113065
26,2.0,2.0,2.0,4.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2580.0,45.0,65.0,3.0,898.037,15.663,22.625,1.044,23804.0,269.0,8.286,0.094,2872934.0,104.871,38.0,11803.431,114.0,112.0,-45.4,-32.0,-37.6,-38.8,-45.8,19.4,132.89,85.086,108.4,2.89,29.2,2280563.6,302886.0,-13.971428571428572,2.6624018717008383e-06,0.0134233745388602,275.7473332701576,26.403710137445067,19.96218450757891,33.17378559125527,1.9557666566900136
27,2.0,2.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,13806.0,157.0,388.0,1.0,4805.54,54.648,135.054,0.348,84584.0,1013.0,29.442,0.353,2872934.0,104.871,38.0,11803.431,206.0,204.0,-45.4,-32.0,-37.6,-38.8,-45.8,19.4,118.79,85.086,154.84,2.89,29.2,18272181.0,302886.0,-13.971428571428572,1.7176923743765947e-05,0.009907882889933158,213.2436512591772,14.960313520233976,13.115020113105336,16.406589450283292,7.4898825180532445
28,1.0,1.0,2.0,4.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,58316.0,0.0,1181.0,0.0,20298.413,0.0,411.078,0.0,249384.0,1858.0,86.805,0.647,2872934.0,104.871,38.0,11803.431,298.0,296.0,-25.2,-6.0,-20.0,-17.8,-36.6,11.0,107.12,85.086,80.38,2.89,29.2,18272181.0,302886.0,-13.971428571428572,1.1525655395563025e-05,0.009272480219185579,204.64131887247606,10.990125553068573,9.013064500178418,12.813703592552049,5.792449651197534
29,2.0,1.0,2.0,4.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,125506.0,349.0,2241.0,6.0,43685.654,121.479,780.039,2.088,539484.0,2899.0,187.782,1.009,2872934.0,104.871,38.0,11803.431,388.0,386.0,-7.6,18.6,24.8,-8.8,-17.8,4.0,116.35,85.086,149.34,2.89,29.2,18272181.0,302886.0,-14.46285714285714,1.6937103281289663e-05,0.00914984900626654,192.8496757984172,10.666621974234948,7.918230709880542,12.55804906818605,7.200701316118973
30,2.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,132523.0,2.0,2456.0,0.0,46128.105,0.696,854.875,0.0,300252.6,1207.8,103.08959999999999,0.4206,2872934.0,104.871,38.0,11803.431,479.0,477.0,-8.2,18.2,-3.2,-3.0,-18.6,2.8,195.62,116.53799999999998,204.52,2.89,29.2,18272181.0,302886.0,-13.971428571428572,1.7176923743765947e-05,0.00990788288993316,213.2436512591772,14.960313520233976,13.115020113105334,16.406589450283292,7.489882518053245
31,2.0,1.0,2.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,170778.0,647.0,2705.0,7.0,59443.76,225.205,941.546,2.437,875872.2,3047.2,299.3632,1.0463999999999998,2872934.0,104.871,38.0,11803.431,571.0,569.0,-5.8,20.0,-6.2,-5.6,-9.8,2.4,173.77,116.53799999999998,243.07,2.89,29.2,18272181.0,302886.0,-13.971428571428572,1.7176923743765947e-05,0.00990788288993316,213.2436512591772,14.960313520233976,13.115020113105334,16.40658945028329,7.489882518053245
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6780145.8,4872.6,90743.2,46.8,5441.3494,3.4968000000000004,80.1558,0.033600000000000005,114796271.0,306082.4,125.83099999999999,0.2704,571546454.4,150.61880000000002,29.76,7539.9436000000005,399.6,386.6,-15.4,8.6,-7.0,-12.6,-30.6,6.0,97.756,125.35,104.494,1.5259999999999998,33.8,126518827.8,71076369.8,53.07268057788808,0.0,0.0034061009064316,89.0302734375,1.269219994544983,-3.136979103088379,7.5205726623535165,1.3324652910232544
33,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,390.0,14.0,14.0,2.0,5041.756,180.986,180.986,25.855,23371.6,172.4,610.9582,4.5068,77354.0,163.755,33.42,9673.367,30.0,10.0,-23.8,-18.6,-18.2,-37.4,-27.8,9.8,63.80800000000001,59.572,44.894000000000005,2.932,33.8,2448417.0,265931.6,-64.50512974853528,4.4849180994788185e-05,0.0051015219651162,108.4147720336914,2.564083337783813,-0.0822916626930236,5.8643226623535165,1.2773436307907104
34,1.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,855.0,0.0,52.0,0.0,11053.081,0.0,672.234,0.0,23371.6,172.4,610.9582,4.5068,77354.0,163.755,33.42,9673.367,121.0,101.0,-20.8,-15.0,-21.0,-36.8,-35.6,9.6,63.80800000000001,59.572,44.894000000000005,2.9320000000000004,33.8,2448417.0,412555.8,-64.50512974853528,1.598729068064131e-05,0.0110431239008903,288.9683837890625,17.080419540405273,11.822657585144045,22.154687881469727,1.7960070371627808
35,1.0,2.0,2.0,4.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,3.0,2050.0,0.0,53.0,0.0,26501.538,0.0,685.162,0.0,23371.6,172.4,610.9582,4.5068,77354.0,163.755,35.42,29413.5302,213.0,193.0,-24.6,-17.2,-15.8,-42.6,-37.6,12.6,76.992,59.572,53.36400000000001,3.4580000000000006,33.8,2448417.0,265931.6,-29.61277421076714,3.0745494385425296e-05,0.01253507809141798,204.68476436458414,18.832602165426906,17.062149640098085,20.28627199848558,7.933952992544073
36,1.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,3.0,8117.0,68.0,84.0,0.0,104933.164,879.075,1085.917,0.0,97416.0,213.6,1259.353,5.583800000000001,77354.0,163.755,33.64,35742.36260000001,305.0,285.0,-24.6,-17.2,-15.8,-42.6,-37.6,12.6,48.008,69.55000000000001,38.714,3.5860000000000007,33.8,2448417.0,138129.4,-29.61277421076714,2.5503179686797596e-05,0.012657660225208358,234.16035505430636,18.96876026737015,17.59473029697325,20.672774228955845,5.875079669517737
37,1.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,3.0,12053.0,43.0,115.0,0.0,155816.118,555.886,1486.672,0.0,168244.0,213.6,2174.988,5.583800000000001,77354.0,163.755,32.64,33824.0638,395.0,375.0,-24.6,-17.2,-15.8,-42.6,-37.6,12.6,48.008,88.62,38.714000000000006,3.5860000000000007,33.8,2448417.0,138129.4,-29.61277421076714,2.5503179686797596e-05,0.012657660225208358,234.16035505430636,18.96876026737015,17.59473029697325,20.672774228955845,5.875079669517737
38,1.0,1.0,1.0,4.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,3.0,13918.0,7.0,127.0,0.0,179926.054,90.493,1641.803,0.0,196782.0,213.6,2543.915,5.583800000000001,77354.0,163.755,32.64,33824.0638,486.0,466.0,-20.0,-16.6,3.2,-36.4,-36.0,10.6,38.988,88.62,32.242,3.3,33.8,2448417.0,138129.4,-29.61277421076714,2.5503179686797596e-05,0.012657660225208358,234.16035505430636,18.96876026737015,17.59473029697325,20.67277422895584,5.875079669517737
39,1.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,3.0,15222.0,0.0,130.0,0.0,196783.618,0.0,1680.585,0.0,214094.0,213.6,2767.717,5.583800000000001,77354.0,163.755,32.64,36763.170600000005,578.0,558.0,-17.4,-16.4,0.0,-31.2,-33.0,9.2,38.988,88.62,32.242000000000004,3.3,33.8,2448417.0,264233.4,-29.61277421076714,2.5503179686797596e-05,0.012657660225208358,234.16035505430636,18.96876026737015,17.59473029697325,20.67277422895584,5.875079669517737
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876.4,48.2,84.8,1.0,860.872,5.274400000000001,9.293800000000001,0.1096,16949830.4,77208.6,1691.8304,7.7166,7305014.6,21.6376,21.580000000000002,3199.0002,295.0,190.2,11.0,35.8,-9.8,0.2,-9.8,7.2,235.56199999999998,81.41199999999999,230.81599999999997,1.38,18.2,6045809.0,570654.0,-11.360000000000001,2.141004860112816e-07,0.0103370679022338,130.03533774261248,20.80135211664913,17.574240309973515,23.89354843466549,4.042961104362895
41,3.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0,814.0,150.0,8.0,2.0,81.473,15.013,0.801,0.2,240480.0,20480.0,24.069,2.05,9991083.0,112.442,34.0,67293.483,63.0,12.0,-56.0,-24.0,-53.0,-70.0,-46.0,25.0,41.04,62.096000000000004,43.29,1.38,18.2,6045809.0,570654.0,-14.462857142857143,0.0,0.01250039463019,245.8790243338235,22.60986870783063,18.77668574159528,26.31983245806874,3.572724763732644
42,3.0,2.0,2.0,4.0,1.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,3.0,49069.0,402.0,316.0,1.0,4911.279,40.236,31.628,0.1,3647166.0,54358.0,365.042,5.441,9991083.0,112.442,34.0,67293.483,154.0,103.0,-28.0,-6.0,-47.0,-47.0,-24.0,15.0,85.81,87.00999999999999,73.25,1.38,18.2,6045809.0,570654.0,-14.462857142857143,1.3559883587366372e-06,0.0210442066129392,247.9608633361896,34.192998444458034,30.243198262565297,38.53576319246544,5.701693653737491
43,1.0,1.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,3.0,95348.0,1158.0,421.0,2.0,9543.31,115.903,42.138,0.2,9795960.0,91234.0,980.47,9.132,9991083.0,112.442,34.0,67293.483,246.0,195.0,-22.0,0.0,-38.0,-38.0,-20.0,9.0,259.34,81.974,218.46,1.38,18.2,6045809.0,570654.0,-14.462857142857143,1.5886713057697313e-05,0.0066677902796327595,170.6433691297305,6.672786578818598,3.9521618406861245,8.598028167995654,6.996550674112589
44,1.0,1.0,2.0,4.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,3.0,209678.0,1856.0,671.0,2.0,20986.514,185.766,67.16,0.2,21035504.0,145163.0,2105.428,14.529,9991083.0,112.442,34.0,67293.483,338.0,287.0,-18.0,-2.0,-14.0,-31.0,-16.0,5.0,409.49,121.59199999999998,507.46,1.38,18.2,6045809.0,570654.0,-14.462857142857143,1.7176923743765947e-05,0.00990788288993316,213.2436512591772,14.960313520233976,13.115020113105334,16.40658945028329,7.489882518053245
