,n,$/beta_{xz}$,$c_q$,q_d,# perm,nce_style,d_Z,beta_xy,snr_xz,sep,EFF est w,true_w_q_corr,KS pval,KS stat,uniform-dev,p_a=0.001,p_a=0.01,p_a=0.025,p_a=0.05,p_a=0.1
708,5000,0.05,1.0,2,250,real_weights,2,0.004,0.0006250000000000001,True,2497.63623046875,0.8868847371729828,0.9959241237057279,0.04107780933380123,0.00011980533599853516,0.0,0.01,0.02,0.04,0.11
890,1000,0.05,1.0,2,250,random_uniform,50,0.01,0.0004882812500000003,True,382.1641845703125,-0.046585139603756785,0.995019568502049,0.04169656276702881,0.009740591049194336,0.01,0.02,0.04,0.04,0.1
197,1000,0.05,1.0,2,250,real_TRE_Q,2,0.008,0.0006250000000000001,True,458.40692138671875,-0.05302304762720622,0.9832123870109977,0.04620757102966308,-0.008343309164047241,0.0,0.02,0.03,0.06,0.14
719,1000,0.05,1.0,2,250,real_TRE_Q,50,0.0,0.0004882812500000003,True,229.46322631835938,0.06749737928506637,0.9807207142881615,0.04682632446289059,0.007425129413604736,0.0,0.01,0.02,0.03,0.1
505,5000,0.05,1.0,2,250,real_weights,2,0.002,0.0006250000000000001,True,2497.63623046875,0.8868847371729828,0.9748972621301495,0.04808386802673337,-0.001437067985534668,0.0,0.0,0.02,0.05,0.11
845,10000,0.05,1.0,2,250,random_uniform,50,0.006,0.0004882812500000003,True,3762.743408203125,-0.018143112182675857,0.9737721710024746,0.0483034372329712,-0.007704585790634155,0.0,0.01,0.02,0.07,0.13
709,5000,0.05,1.0,2,250,real_weights,2,0.004,0.0006250000000000001,False,2497.63623046875,0.8868847371729828,0.971641896201686,0.04870262145996096,0.0009580850601196289,0.0,0.0,0.01,0.05,0.1
379,5000,0.05,1.0,2,250,random_uniform,2,0.03,0.0006250000000000001,False,1875.6097412109375,-0.00833362053137559,0.9682384998371087,0.04930133819580074,-0.00858280062675476,0.01,0.02,0.06,0.09,0.13
855,1000,0.05,1.0,2,250,NCE_Q,50,0.008,0.0004882812500000003,True,293.24346923828125,0.09351844774451581,0.9626538964843087,0.05019965171813964,-0.00690615177154541,0.0,0.0,0.04,0.08,0.15
578,5000,0.05,1.0,2,250,random_uniform,15,0.004,0.00014648437500000008,True,1865.2618408203125,0.00048270967942501376,0.9591620749677332,0.05071857929229734,-0.011776387691497803,0.0,0.01,0.02,0.04,0.11
299,1000,0.05,1.0,2,250,NCE_Q,2,0.02,0.0006250000000000001,True,452.0700378417969,-0.21854681940290926,0.9576399463675201,0.08735468808342428,-0.00886458158493042,0.0,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.14705882352941177
446,5000,0.05,1.0,2,250,random_uniform,2,0.05,0.0006250000000000001,False,1876.671875,-0.02359651195399109,0.9561983777944819,0.05113768100738525,0.005309402942657471,0.02,0.03,0.05,0.09,0.12
811,10000,0.05,1.0,2,250,NCE_Q,50,0.004,0.0004882812500000003,False,3471.51220703125,0.024371691980008003,0.9542985086919148,0.05139720439910889,0.0008383393287658691,0.0,0.0,0.02,0.03,0.06
524,10000,0.05,1.0,2,250,random_uniform,15,0.0,0.00014648437500000008,False,3714.31689453125,-0.01019970497025165,0.9532547016421989,0.05153698444366456,0.014211595058441162,0.0,0.03,0.06,0.06,0.12
393,1000,0.05,1.0,2,250,real_TRE_Q,2,0.0,0.0006250000000000001,False,483.07965087890625,0.36430543573307916,0.9487792731069163,0.05211578369140624,-0.010538935661315918,0.0,0.0,0.02,0.04,0.12
566,1000,0.05,1.0,2,250,NCE_Q,15,0.004,0.00014648437500000008,False,435.1170349121094,0.06076712879341456,0.9468552474654512,0.05235527038574217,-0.007544904947280884,0.0,0.01,0.04,0.07,0.11
557,10000,0.05,1.0,2,250,random_uniform,15,0.002,0.00014648437500000008,False,3768.087646484375,0.0024698937362098157,0.945548747116787,0.05251496791839605,0.0036327242851257324,0.0,0.01,0.04,0.06,0.08
533,1000,0.05,1.0,2,250,NCE_Q,15,0.002,0.00014648437500000008,False,437.66766357421875,0.05541761934062443,0.9437217596838273,0.052734537124633774,-0.009740471839904785,0.0,0.0,0.02,0.05,0.1
693,10000,0.05,1.0,2,250,random_uniform,2,0.002,0.0006250000000000001,False,3734.811767578125,0.004508800977723785,0.941345299894518,0.05301397800445562,-0.004990041255950928,0.0,0.01,0.02,0.04,0.1
80,5000,0.05,1.0,2,250,random_uniform,2,0.006,0.0006250000000000001,False,1898.9552001953125,0.008102114204731864,0.9387358568615731,0.05331333637237551,0.004710555076599121,0.0,0.0,0.02,0.05,0.1
530,1000,0.05,1.0,2,250,real_TRE_Q,15,0.002,0.00014648437500000008,True,343.23175048828125,0.03390082765388747,0.9367802134707384,0.05353290557861323,-0.01097804307937622,0.01,0.01,0.04,0.07,0.08
809,10000,0.05,1.0,2,250,real_TRE_Q,50,0.004,0.0004882812500000003,False,4065.420166015625,-0.013852693537585246,0.936240843547708,0.05359277725219727,0.0006387233734130859,0.0,0.01,0.04,0.08,0.08
810,10000,0.05,1.0,2,250,NCE_Q,50,0.004,0.0004882812500000003,True,3852.30224609375,-0.017609133989077763,0.9355168959575018,0.053672685623168945,0.002315342426300049,0.0,0.0,0.0,0.02,0.07
332,1000,0.05,1.0,2,250,NCE_Q,2,0.025,0.0006250000000000001,True,477.6817321777344,0.1297785488714239,0.9344744910342999,0.09363089547012793,-0.0031754374504089355,0.0,0.0,0.0,0.0,0.030303030303030304
3,5000,0.05,1.0,2,250,real_weights,2,0.006,0.0006250000000000001,True,2497.63623046875,0.8868847371729828,0.9295641194554499,0.05431135654449462,-0.009181618690490723,0.0,0.0,0.02,0.05,0.09
702,1000,0.05,1.0,2,250,NCE_Q,2,0.004,0.0006250000000000001,False,475.7385559082031,0.17127552299308318,0.9230063864049054,0.058610059998252195,0.022001445293426514,0.0,0.0,0.022727272727272728,0.06818181818181818,0.09090909090909091
724,1000,0.05,1.0,2,250,random_uniform,50,0.0,0.0004882812500000003,False,378.6719665527344,-0.022140398682130306,0.9215076162418804,0.05512976169586181,0.005109727382659912,0.0,0.02,0.03,0.05,0.13
616,10000,0.05,1.0,2,250,real_weights,2,0.002,0.0006250000000000001,True,4995.5537109375,0.9150132593518967,0.9211021207839944,0.05516971588134767,0.00998002290725708,0.0,0.01,0.03,0.05,0.13
291,10000,0.05,1.0,2,250,random_uniform,2,0.015,0.0006250000000000001,False,3724.761474609375,0.0031156941196852756,0.9186480349543938,0.0554092025756836,0.0047904253005981445,0.0,0.0,0.02,0.05,0.09
663,1000,0.05,1.0,2,250,real_TRE_Q,15,0.01,0.00014648437500000008,True,375.15460205078125,0.07100949264227159,0.915944587405572,0.05566860675811769,-0.004950135946273804,0.0,0.02,0.02,0.05,0.09
282,1000,0.05,1.0,2,250,real_TRE_Q,2,0.0,0.0006250000000000001,True,397.8961486816406,-0.2222753295357165,0.9153127148219842,0.05572859764099121,0.009341299533843994,0.0,0.0,0.0,0.02,0.06
519,10000,0.05,1.0,2,250,real_TRE_Q,15,0.0,0.00014648437500000008,True,3956.796630859375,-0.032993253353524855,0.9151023763630143,0.055748515129089404,0.007744550704956055,0.0,0.01,0.02,0.03,0.07
457,10000,0.05,1.0,2,250,random_uniform,2,0.05,0.0006250000000000001,False,3742.042236328125,0.016729896583973575,0.9093070464074406,0.05628747940063478,-0.01461079716682434,0.0,0.02,0.04,0.08,0.12
750,10000,0.05,1.0,2,250,real_weights,2,0.004,0.0006250000000000001,False,4995.5537109375,0.9150132593518967,0.9073317002660148,0.056467094421386754,-0.0015569329261779785,0.0,0.02,0.05,0.06,0.09
844,10000,0.05,1.0,2,250,NCE_Q,50,0.006,0.0004882812500000003,False,3346.7177734375,0.007266884307311256,0.9055571348209993,0.05662679195404052,0.00862276554107666,0.0,0.01,0.02,0.05,0.08
113,5000,0.05,1.0,2,250,real_weights,2,0.0,0.0006250000000000001,False,2497.63623046875,0.8868847371729828,0.905110487144631,0.05666674613952638,-0.0025548934936523438,0.0,0.0,0.02,0.06,0.11
435,1000,0.05,1.0,2,250,random_uniform,2,0.05,0.0006250000000000001,False,380.93133544921875,0.011455139290627485,0.9033159363361989,0.0568263244628906,-0.00634726881980896,0.02,0.02,0.06,0.07,0.13
553,10000,0.05,1.0,2,250,real_TRE_Q,15,0.002,0.00014648437500000008,False,4426.0341796875,-0.07944603896467771,0.9024109594962689,0.056906232833862314,0.00934135913848877,0.01,0.01,0.01,0.02,0.09
544,5000,0.05,1.0,2,250,NCE_Q,15,0.002,0.00014648437500000008,False,2400.872314453125,0.04724837549190569,0.8996734806371063,0.05714571952819825,0.005708515644073486,0.0,0.01,0.05,0.05,0.08
758,1000,0.05,1.0,2,250,random_uniform,50,0.002,0.0004882812500000003,False,375.7843933105469,-0.02217223098411896,0.8973626239621325,0.05734537124633787,0.0011975765228271484,0.0,0.01,0.03,0.05,0.12
776,10000,0.05,1.0,2,250,real_TRE_Q,50,0.002,0.0004882812500000003,False,3842.68994140625,0.04620808103320083,0.8973626239621325,0.05734537124633787,0.01732534170150757,0.0,0.01,0.02,0.02,0.09
831,5000,0.05,1.0,2,250,real_TRE_Q,50,0.006,0.0004882812500000003,False,2029.6964111328125,0.034266259293290524,0.8883509007432748,0.058103785514831544,-0.012415170669555664,0.0,0.0,0.05,0.1,0.15
786,1000,0.05,1.0,2,250,real_TRE_Q,50,0.004,0.0004882812500000003,True,295.90411376953125,0.009352025225314184,0.8883509007432748,0.058103785514831544,0.0005189776420593262,0.0,0.01,0.04,0.1,0.12
207,5000,0.05,1.0,2,250,real_weights,2,0.008,0.0006250000000000001,False,2497.63623046875,0.8868847371729828,0.8866518385335744,0.058243446350097705,-0.0034730136394500732,0.0,0.0,0.02,0.07,0.1
513,5000,0.05,1.0,2,250,random_uniform,15,0.0,0.00014648437500000008,False,1873.351806640625,0.05006263442773798,0.8837087912954462,0.05848305225372319,0.014211595058441162,0.0,0.0,0.02,0.03,0.07
328,1000,0.05,1.0,2,250,real_weights,2,0.025,0.0006250000000000001,True,499.19598388671875,0.6733519490137061,0.883214613724925,0.058523006439208936,0.016087770462036133,0.0,0.0,0.0,0.06,0.08
211,5000,0.05,1.0,2,250,NCE_Q,2,0.008,0.0006250000000000001,False,2436.680908203125,0.031165178649895365,0.8812311685392092,0.058682584762573264,0.009820342063903809,0.0,0.01,0.04,0.07,0.12
349,10000,0.05,1.0,2,250,random_uniform,2,0.0,0.0006250000000000001,True,3747.34228515625,-0.033306094419296384,0.8797327348205553,0.058802328109741175,-0.0030738413333892822,0.01,0.02,0.04,0.06,0.14
213,5000,0.05,1.0,2,250,random_uniform,2,0.008,0.0006250000000000001,False,1840.28369140625,0.01554766677591929,0.8794811598760626,0.05882236480712888,-0.013333320617675781,0.0,0.02,0.05,0.07,0.12
745,10000,0.05,1.0,2,250,NCE_Q,50,0.0,0.0004882812500000003,False,2619.536865234375,0.018198386500903795,0.8736521071836745,0.05928142070770265,0.007425129413604736,0.0,0.02,0.04,0.07,0.13
889,1000,0.05,1.0,2,250,NCE_Q,50,0.01,0.0004882812500000003,False,471.820068359375,-0.01181057267343938,0.8713377865457224,0.059461035728454625,0.005828380584716797,0.0,0.01,0.02,0.03,0.07
360,10000,0.05,1.0,2,250,random_uniform,2,0.0,0.0006250000000000001,False,3757.119873046875,-0.0031109817182993966,0.8684834714723553,0.05968060493469238,0.011257469654083252,0.0,0.0,0.0,0.04,0.07
891,1000,0.05,1.0,2,250,random_uniform,50,0.01,0.0004882812500000003,False,376.3078918457031,-0.0928397610832833,0.8616281468469619,0.06019965171813965,-0.0029540956020355225,0.01,0.01,0.02,0.09,0.16
744,10000,0.05,1.0,2,250,NCE_Q,50,0.0,0.0004882812500000003,True,4357.76513671875,0.002828024872501735,0.8610605481918258,0.060545616679721415,0.004606962203979492,0.0,0.030303030303030304,0.050505050505050504,0.06060606060606061,0.08080808080808081
399,1000,0.05,1.0,2,250,NCE_Q,2,0.04,0.0006250000000000001,True,482.606689453125,0.15029452706524302,0.8576070639479118,0.060499010086059624,0.008702635765075684,0.0,0.01,0.02,0.07,0.13
846,10000,0.05,1.0,2,250,random_uniform,50,0.006,0.0004882812500000003,False,3787.868408203125,-0.005325533695167597,0.8494206546740697,0.06109784603118895,0.009940147399902344,0.01,0.02,0.03,0.08,0.12
739,10000,0.05,1.0,2,250,real_weights,2,0.004,0.0006250000000000001,True,4995.5537109375,0.9150132593518967,0.8477614780681133,0.06121758937835692,0.019520938396453857,0.0,0.02,0.04,0.05,0.1
879,10000,0.05,1.0,2,250,random_uniform,50,0.008,0.0004882812500000003,True,3756.6376953125,0.0031338878678815046,0.8460950620969705,0.061337332725524885,0.021237552165985107,0.0,0.01,0.02,0.02,0.07
808,10000,0.05,1.0,2,250,real_TRE_Q,50,0.004,0.0004882812500000003,True,3897.12744140625,-0.014871557976458883,0.840770014763912,0.061716599464416544,-0.012175649404525757,0.01,0.02,0.05,0.06,0.09
797,5000,0.05,1.0,2,250,real_TRE_Q,50,0.004,0.0004882812500000003,True,1827.6260986328125,0.021342503690927307,0.8313574745932916,0.06237530708312988,-0.012894243001937866,0.01,0.02,0.06,0.09,0.13
894,1000,0.05,1.0,2,250,NCE_Q,2,0.006,0.0006250000000000001,True,484.3841247558594,-0.04460647959290295,0.824094673339388,0.06287431716918945,-0.000997990369796753,0.0,0.0,0.02,0.04,0.15
812,10000,0.05,1.0,2,250,random_uniform,50,0.004,0.0004882812500000003,True,3764.707763671875,0.008540970574404347,0.8193907893389716,0.0631935930252075,0.014091849327087402,0.0,0.0,0.02,0.1,0.12
520,10000,0.05,1.0,2,250,real_TRE_Q,15,0.0,0.00014648437500000008,False,4403.90185546875,-0.09345846189279716,0.8167256243473952,0.06337320804595947,-0.011736512184143066,0.0,0.03,0.07,0.08,0.14
778,10000,0.05,1.0,2,250,NCE_Q,50,0.002,0.0004882812500000003,False,2480.94677734375,0.04390254332940706,0.8152386259624196,0.06347303390502929,0.006267428398132324,0.0,0.0,0.03,0.05,0.07
230,1000,0.05,1.0,2,250,real_TRE_Q,2,0.01,0.0006250000000000001,True,362.4332580566406,0.35321736446296487,0.814045388459555,0.06355294227600097,0.007704555988311768,0.0,0.0,0.01,0.04,0.09
550,10000,0.05,1.0,2,250,real_weights,15,0.002,0.00014648437500000008,True,4986.9169921875,0.7849612166860781,0.8131496586905023,0.06361281394958496,-0.008063912391662598,0.01,0.02,0.03,0.04,0.13
180,10000,0.05,1.0,2,250,random_uniform,2,0.006,0.0006250000000000001,True,3770.320556640625,0.013666121348970248,0.8128513572145611,0.06363273143768311,0.008902192115783691,0.01,0.01,0.02,0.04,0.07
567,1000,0.05,1.0,2,250,random_uniform,15,0.004,0.00014648437500000008,True,378.0296630859375,0.014223179846058122,0.8107534407280762,0.06377251148223873,-0.00926142930984497,0.0,0.01,0.04,0.05,0.07
713,5000,0.05,1.0,2,250,NCE_Q,2,0.004,0.0006250000000000001,False,2469.68408203125,0.18238109178431133,0.8019857684787561,0.06435131072998046,-0.0015170276165008545,0.0,0.01,0.02,0.03,0.14
596,1000,0.05,1.0,2,250,real_TRE_Q,15,0.006,0.00014648437500000008,True,297.981201171875,0.0820326749769695,0.7992394414551246,0.06453092575073238,0.014610767364501953,0.0,0.01,0.01,0.04,0.13
819,1000,0.05,1.0,2,250,real_TRE_Q,50,0.006,0.0004882812500000003,True,298.7249450683594,-0.04318927196480744,0.7983214003812332,0.06459079742431639,0.0021157264709472656,0.0,0.01,0.02,0.03,0.09
423,10000,0.05,1.0,2,250,random_uniform,2,0.04,0.0006250000000000001,True,3766.624755859375,0.027314260422495077,0.7970941289593374,0.06467070579528811,-0.025229573249816895,0.01,0.03,0.04,0.07,0.14
743,10000,0.05,1.0,2,250,real_TRE_Q,50,0.0,0.0004882812500000003,False,3960.478515625,0.0555989103016489,0.7937121322942488,0.06489015579223634,0.012774467468261719,0.0,0.05,0.06,0.07,0.1
946,10000,0.05,1.0,2,250,random_uniform,50,0.015,0.0004882812500000003,False,3795.85888671875,-0.017619076190621103,0.7934025075889182,0.06491019248962404,-0.02467060089111328,0.0,0.01,0.05,0.07,0.12
239,5000,0.05,1.0,2,250,real_weights,2,0.01,0.0006250000000000001,True,2497.63623046875,0.8868847371729828,0.7927846884871965,0.0649501466751099,-0.02982032299041748,0.01,0.01,0.02,0.06,0.12
634,1000,0.05,1.0,2,250,random_uniform,15,0.008,0.00014648437500000008,True,374.0333251953125,0.0394482394705864,0.7912112424713266,0.06648701190948486,-0.011177659034729004,0.0,0.01,0.04,0.07,0.11
600,1000,0.05,1.0,2,250,random_uniform,15,0.006,0.00014648437500000008,True,380.5173034667969,-0.0755271564406511,0.7912112424713266,0.06648701190948486,0.0034331679344177246,0.0,0.01,0.03,0.06,0.13
775,10000,0.05,1.0,2,250,real_TRE_Q,50,0.002,0.0004882812500000003,True,3725.242431640625,-0.015639219936501508,0.78992055220152,0.06654688358306882,0.010538876056671143,0.0,0.02,0.02,0.06,0.11
125,10000,0.05,1.0,2,250,real_weights,2,0.006,0.0006250000000000001,False,4995.5537109375,0.9150132593518967,0.78992055220152,0.06654688358306882,0.00802391767501831,0.0,0.02,0.06,0.07,0.1
363,1000,0.05,1.0,2,250,real_TRE_Q,2,0.03,0.0006250000000000001,True,406.7918701171875,-0.12178455629100056,0.7856477390009813,0.06540920257568358,0.021117806434631348,0.0,0.0,0.01,0.02,0.09
283,10000,0.05,1.0,2,250,real_weights,2,0.0,0.0006250000000000001,True,4995.5537109375,0.9150132593518967,0.7847675149830711,0.06678637027740475,0.008902132511138916,0.0,0.01,0.04,0.07,0.12
521,10000,0.05,1.0,2,250,NCE_Q,15,0.0,0.00014648437500000008,True,4425.48681640625,0.019203836052750018,0.7826241774075322,0.06688619613647462,-0.0018762648105621338,0.0,0.01,0.01,0.03,0.1
632,1000,0.05,1.0,2,250,NCE_Q,15,0.008,0.00014648437500000008,True,406.5289611816406,0.029426734178925017,0.7809568043446441,0.06570856094360356,-0.008024036884307861,0.0,0.0,0.01,0.03,0.1
558,10000,0.05,1.0,2,250,rulsif,15,0.002,0.00014648437500000008,True,96.46796417236328,-0.04057928175805929,0.7800567988851335,0.06700593948364253,-0.030219584703445435,0.02,0.03,0.05,0.09,0.15
883,1000,0.05,1.0,2,250,real_TRE_Q,2,0.006,0.0006250000000000001,False,420.46124267578125,0.12850718972066713,0.7766389177775084,0.06716563701629641,-0.011057883501052856,0.0,0.02,0.04,0.08,0.14
627,10000,0.05,1.0,2,250,real_weights,2,0.002,0.0006250000000000001,False,4995.5537109375,0.9150132593518967,0.7753593477762185,0.06722550868988036,0.017564833164215088,0.0,0.02,0.02,0.05,0.11
700,1000,0.05,1.0,2,250,real_TRE_Q,2,0.004,0.0006250000000000001,False,483.43634033203125,0.5672314226732703,0.7745060046282418,0.06726546287536622,0.02994006872177124,0.0,0.0,0.04,0.06,0.1
912,10000,0.05,1.0,2,250,random_uniform,50,0.01,0.0004882812500000003,True,3733.364013671875,-0.022583808342053,0.7727603719837973,0.06622748851776128,0.010938107967376709,0.0,0.02,0.03,0.04,0.11
499,1000,0.05,1.0,2,250,NCE_Q,15,0.0,0.00014648437500000008,False,471.5415954589844,-0.2680751410126205,0.7721260274435117,0.06626744270324703,0.015888214111328125,0.0,0.0,0.03,0.04,0.05
357,10000,0.05,1.0,2,250,random_uniform,2,0.025,0.0006250000000000001,False,3757.123046875,0.009161667298692205,0.77152406796753,0.06740524291992189,-0.006067842245101929,0.01,0.03,0.04,0.07,0.09
2,5000,0.05,1.0,2,250,real_weights,2,0.0,0.0006250000000000001,True,2497.63623046875,0.8868847371729828,0.7711746085758482,0.06632731437683106,-0.0015169978141784668,0.0,0.01,0.01,0.04,0.13
823,1000,0.05,1.0,2,250,random_uniform,50,0.006,0.0004882812500000003,True,388.4647521972656,-0.01625031574726239,0.7689739086177687,0.0675249862670898,-0.013253509998321533,0.0,0.01,0.01,0.01,0.07
223,10000,0.05,1.0,2,250,random_uniform,2,0.008,0.0006250000000000001,True,3700.45849609375,-0.0005827244088905332,0.7689739086177687,0.0675249862670898,-0.01445111632347107,0.0,0.01,0.03,0.06,0.12
266,1000,0.05,1.0,2,250,NCE_Q,2,0.015,0.0006250000000000001,False,457.5762939453125,0.349159057801802,0.7668535315418751,0.06762469291687012,0.014251470565795898,0.0,0.0,0.0,0.03,0.05
300,1000,0.05,1.0,2,250,NCE_Q,2,0.02,0.0006250000000000001,False,482.7760009765625,-0.011655729038853936,0.7668509980886522,0.06762481212615967,-0.003033936023712158,0.01,0.02,0.03,0.06,0.09
607,5000,0.05,1.0,2,250,real_TRE_Q,15,0.006,0.00014648437500000008,True,2016.2276611328125,0.07195908022748661,0.7575481122155213,0.06806383132934571,-0.006067872047424316,0.0,0.03,0.07,0.1,0.14
835,5000,0.05,1.0,2,250,random_uniform,50,0.006,0.0004882812500000003,False,1881.2430419921875,-0.01022084987734261,0.7567041920363405,0.06810378551483154,-0.00906190276145935,0.02,0.04,0.08,0.11,0.12
630,1000,0.05,1.0,2,250,real_TRE_Q,15,0.008,0.00014648437500000008,True,349.907470703125,0.12271710909209861,0.7478768960184509,0.06852300643920894,0.02039921283721924,0.0,0.0,0.02,0.04,0.07
535,1000,0.05,1.0,2,250,random_uniform,15,0.002,0.00014648437500000008,False,370.7912292480469,0.037219991934313454,0.7457848831610623,0.06862271308898926,-0.03209578990936279,0.01,0.02,0.03,0.07,0.12
516,5000,0.05,1.0,2,250,real_weights,2,0.002,0.0006250000000000001,False,2497.63623046875,0.8868847371729828,0.7457848831610623,0.06862271308898926,-0.00906190276145935,0.0,0.0,0.01,0.06,0.12
47,5000,0.05,1.0,2,250,NCE_Q,2,0.006,0.0006250000000000001,True,2406.54931640625,0.18464760829555749,0.7441103514283967,0.06870262145996092,-0.030099838972091675,0.0,0.02,0.02,0.05,0.13
704,1000,0.05,1.0,2,250,random_uniform,2,0.004,0.0006250000000000001,False,385.4256286621094,-0.05096351549579096,0.7428569173831605,0.06876249313354488,0.01377248764038086,0.01,0.02,0.03,0.04,0.08
