,n,$/beta_{xz}$,$c_q$,q_d,# perm,nce_style,d_Z,beta_xy,EFF est w,true_w_q_corr,KS pval,KS stat,uniform-dev,p_a=0.001,p_a=0.01,p_a=0.05,p_a=0.1
218,1000,0.5,0.75,2,250,random_uniform,3,0.5,369.77239990234375,0.005842080985305819,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
254,1000,0.5,0.5,2,250,ones,15,0.5,500.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
258,1000,0.5,1.0,2,250,random_uniform,50,0.1,369.6461486816406,0.01293833020475409,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
259,1000,0.5,1.0,2,250,ones,50,0.1,500.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
272,1000,0.5,0.75,2,250,ones,50,0.5,500.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
203,10000,0.5,0.5,2,250,ones,50,0.1,5000.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
204,10000,0.5,0.5,2,250,random_uniform,50,0.25,3748.14794921875,0.0068331598294571775,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
271,1000,0.5,0.75,2,250,random_uniform,50,0.5,371.5298156738281,0.032853633289669774,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
240,1000,0.5,0.75,2,250,random_uniform,15,0.1,365.84661865234375,-0.018334166517692957,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
206,10000,0.5,0.5,2,250,random_uniform,50,0.5,3763.94873046875,-0.010747324616675867,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
207,10000,0.5,0.5,2,250,ones,50,0.5,5000.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
270,1000,0.5,0.75,2,250,ones,50,0.25,500.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
269,1000,0.5,0.75,2,250,random_uniform,50,0.25,377.7550048828125,-0.04249688008704819,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
268,1000,0.5,0.75,2,250,ones,50,0.1,500.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
210,1000,0.5,1.0,2,250,ones,3,0.5,500.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
211,1000,0.5,1.0,2,250,ones,1,0.25,500.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
267,1000,0.5,0.75,2,250,random_uniform,50,0.1,370.72943115234375,0.029630105113838564,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
263,1000,0.5,1.0,2,250,ones,50,0.5,500.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
262,1000,0.5,1.0,2,250,random_uniform,50,0.5,386.56683349609375,0.08626234419818089,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
261,1000,0.5,1.0,2,250,ones,50,0.25,500.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
260,1000,0.5,1.0,2,250,random_uniform,50,0.25,357.56842041015625,-0.026106740745952466,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
216,1000,0.5,0.75,2,250,random_uniform,3,0.25,375.1310729980469,-0.0241794471847017,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
217,1000,0.5,0.75,2,250,ones,3,0.25,500.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
188,10000,0.5,1.0,2,250,random_uniform,50,0.5,3757.15380859375,-0.005424549188283665,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
144,10000,0.5,0.75,2,250,random_uniform,3,0.5,3767.61767578125,0.0025117757606361057,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
186,10000,0.5,1.0,2,250,random_uniform,50,0.25,3766.40625,-0.007951812196493883,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
61,5000,0.5,0.75,2,250,ones,15,0.1,2500.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
47,5000,0.5,0.5,2,250,random_uniform,3,0.5,1881.6922607421875,0.03853889530181481,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
48,5000,0.5,0.5,2,250,ones,3,0.5,2500.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
51,5000,0.5,1.0,2,250,random_uniform,15,0.1,1894.1375732421875,0.04798252452557806,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
52,5000,0.5,1.0,2,250,ones,15,0.1,2500.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
53,5000,0.5,1.0,2,250,random_uniform,15,0.25,1868.1898193359375,-7.361076252656234e-05,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
54,5000,0.5,1.0,2,250,ones,15,0.25,2500.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
55,5000,0.5,1.0,2,250,random_uniform,15,0.5,1899.7955322265625,0.011441449451260495,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
56,5000,0.5,1.0,2,250,ones,15,0.5,2500.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
59,5000,0.5,1.0,2,250,ones,15,0.0,2500.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
60,5000,0.5,0.75,2,250,random_uniform,15,0.1,1877.2877197265625,-0.014905484698180097,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
62,5000,0.5,0.75,2,250,random_uniform,15,0.25,1888.0560302734375,-0.006668464936841918,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
185,10000,0.5,1.0,2,250,ones,50,0.1,5000.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
63,5000,0.5,0.75,2,250,ones,15,0.25,2500.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
64,5000,0.5,0.75,2,250,random_uniform,15,0.5,1858.66748046875,0.013083703854749789,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
65,5000,0.5,0.75,2,250,ones,15,0.5,2500.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
71,5000,0.5,0.5,2,250,random_uniform,15,0.25,1868.226318359375,0.006573802582147136,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
72,5000,0.5,0.5,2,250,ones,15,0.25,2500.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
73,5000,0.5,0.5,2,250,random_uniform,15,0.5,1852.43359375,-0.044105704164746184,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
74,5000,0.5,0.5,2,250,ones,15,0.5,2500.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
77,5000,0.5,1.0,2,250,random_uniform,50,0.1,1867.6732177734375,-0.034358579953755866,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
78,5000,0.5,1.0,2,250,ones,50,0.1,2500.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
80,5000,0.5,1.0,2,250,random_uniform,50,0.25,1896.68310546875,-0.0006231739792780379,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
45,5000,0.5,0.5,2,250,ones,3,0.25,2500.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
39,5000,0.5,0.75,2,250,ones,3,0.5,2500.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
38,5000,0.5,0.75,2,250,random_uniform,3,0.5,1879.7957763671875,-0.014205400950922186,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
37,5000,0.5,0.75,2,250,ones,3,0.25,2500.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
3,5000,0.5,1.0,2,250,random_uniform,1,0.5,1882.4825439453125,0.03615177276720191,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
4,5000,0.5,1.0,2,250,ones,1,0.5,2500.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
9,5000,0.5,0.75,2,250,random_uniform,1,0.25,1877.8992919921875,0.009478896764101812,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
10,5000,0.5,0.75,2,250,ones,1,0.25,2500.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
11,5000,0.5,0.75,2,250,random_uniform,1,0.5,1876.4288330078125,0.00014760128491830152,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
12,5000,0.5,0.75,2,250,ones,1,0.5,2500.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
13,1000,0.5,0.75,2,250,ones,1,0.25,500.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
19,5000,0.5,0.5,2,250,ones,1,0.25,2500.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
20,5000,0.5,0.5,2,250,random_uniform,1,0.5,1885.4268798828125,-0.018744902368178978,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
21,5000,0.5,0.5,2,250,ones,1,0.5,2500.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
24,1000,0.5,0.75,2,250,random_uniform,1,0.5,361.2467041015625,-0.030430661528630554,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
25,5000,0.5,1.0,2,250,random_uniform,3,0.1,1868.3111572265625,0.0013228550885940574,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
26,5000,0.5,1.0,2,250,ones,3,0.1,2500.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
27,5000,0.5,1.0,2,250,random_uniform,3,0.25,1864.2911376953125,0.007706148023814216,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
28,5000,0.5,1.0,2,250,ones,3,0.25,2500.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
29,5000,0.5,1.0,2,250,random_uniform,3,0.5,1880.4193115234375,0.014247843053596427,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
30,5000,0.5,1.0,2,250,ones,3,0.5,2500.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
32,5000,0.5,1.0,2,250,ones,3,0.0,2500.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
34,5000,0.5,0.75,2,250,ones,3,0.1,2500.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
35,1000,0.5,0.75,2,250,ones,1,0.5,500.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
36,5000,0.5,0.75,2,250,random_uniform,3,0.25,1906.41455078125,-0.0023436990641470517,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
81,5000,0.5,1.0,2,250,ones,50,0.25,2500.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
82,5000,0.5,1.0,2,250,random_uniform,50,0.5,1889.790771484375,0.03680900979025465,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
83,5000,0.5,1.0,2,250,ones,50,0.5,2500.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
124,1000,0.5,0.5,2,250,ones,1,0.5,500.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
127,10000,0.5,0.5,2,250,random_uniform,1,0.5,3779.0234375,-0.01592070696592927,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
128,10000,0.5,0.5,2,250,ones,1,0.5,5000.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
131,10000,0.5,1.0,2,250,random_uniform,3,0.1,3716.572021484375,0.021579583449875477,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
132,10000,0.5,1.0,2,250,ones,3,0.1,5000.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
133,10000,0.5,1.0,2,250,random_uniform,3,0.25,3706.46728515625,-0.010122906891979207,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
134,10000,0.5,1.0,2,250,ones,3,0.25,5000.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
136,10000,0.5,1.0,2,250,random_uniform,3,0.5,3718.3447265625,-0.007780701981671864,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
137,10000,0.5,1.0,2,250,ones,3,0.5,5000.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
139,10000,0.5,1.0,2,250,ones,3,0.0,5000.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
140,10000,0.5,0.75,2,250,random_uniform,3,0.1,3748.726806640625,0.0038345704187173466,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
141,10000,0.5,0.75,2,250,ones,3,0.1,5000.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
142,10000,0.5,0.75,2,250,random_uniform,3,0.25,3731.644775390625,0.0029704358244539287,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
143,10000,0.5,0.75,2,250,ones,3,0.25,5000.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
145,10000,0.5,0.75,2,250,ones,3,0.5,5000.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
151,10000,0.5,0.5,2,250,random_uniform,3,0.25,3742.851806640625,-0.012630042903704649,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
152,10000,0.5,0.5,2,250,ones,3,0.25,5000.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
153,10000,0.5,0.5,2,250,random_uniform,3,0.5,3736.022216796875,-0.013892038199364305,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
154,10000,0.5,0.5,2,250,ones,3,0.5,5000.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
168,1000,0.5,1.0,2,250,ones,3,0.1,500.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
179,1000,0.5,1.0,2,250,random_uniform,3,0.25,371.77740478515625,0.014006161396510298,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
184,10000,0.5,1.0,2,250,random_uniform,50,0.1,3739.4365234375,0.02005866437499301,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
126,10000,0.5,0.5,2,250,ones,1,0.25,5000.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
119,10000,0.5,0.75,2,250,ones,1,0.5,5000.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
84,5000,0.5,1.0,2,250,random_uniform,50,0.0,1887.340576171875,-0.02001001389258434,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
118,10000,0.5,0.75,2,250,random_uniform,1,0.5,3760.088623046875,-0.00568795990374508,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
85,5000,0.5,1.0,2,250,ones,50,0.0,2500.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
86,5000,0.5,0.75,2,250,random_uniform,50,0.1,1880.041748046875,-0.026233450258981897,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
87,5000,0.5,0.75,2,250,ones,50,0.1,2500.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
88,5000,0.5,0.75,2,250,random_uniform,50,0.25,1890.6728515625,-0.012025900125660864,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
89,5000,0.5,0.75,2,250,ones,50,0.25,2500.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
91,5000,0.5,0.75,2,250,random_uniform,50,0.5,1865.8123779296875,-0.0038067462627442345,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
92,5000,0.5,0.75,2,250,ones,50,0.5,2500.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
95,5000,0.5,0.5,2,250,random_uniform,50,0.1,1850.092041015625,-0.0006446350809056106,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
96,5000,0.5,0.5,2,250,ones,50,0.1,2500.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
97,5000,0.5,0.5,2,250,random_uniform,50,0.25,1868.1444091796875,0.0037990014521296855,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
98,5000,0.5,0.5,2,250,ones,50,0.25,2500.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
99,5000,0.5,0.5,2,250,random_uniform,50,0.5,1856.2808837890625,-0.0009284644655803847,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
100,5000,0.5,0.5,2,250,ones,50,0.5,2500.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
105,10000,0.5,1.0,2,250,ones,1,0.1,5000.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
106,10000,0.5,1.0,2,250,random_uniform,1,0.25,3773.8583984375,-0.02076201384863823,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
107,10000,0.5,1.0,2,250,ones,1,0.25,5000.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
108,10000,0.5,1.0,2,250,random_uniform,1,0.5,3751.087646484375,0.019667026233482713,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
109,10000,0.5,1.0,2,250,ones,1,0.5,5000.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
115,10000,0.5,0.75,2,250,ones,1,0.1,5000.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
116,10000,0.5,0.75,2,250,random_uniform,1,0.25,3727.088623046875,-0.020672509382804648,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
117,10000,0.5,0.75,2,250,ones,1,0.25,5000.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
287,5000,0.5,1.0,2,250,ones,1,0.25,2500.0,,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
