"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
0.993259913595127,0.993213540538408,0.995083687329279,0.947537506279425,0.996843726416728,0.99328389741378,0.991125522903123,0.993259913595144,0.999306639459115,0.998294821791659,0.991472478293293,0.9644385357675,0.979702144676351,0.998660494137227,0.995418576469216,0.999438380712302,0.960980071625696,0.954212935333625,0.996896812325687,0.96098007162571,0.993259913595141,0.979702144676319,0.998427272310724,0.990342824449593,0.996711161389413,0.998294821791656,0.994280201480105,0.993213540538415,0.925301942303092,0.964438535767503,0.993213540538423,0.994686728245777,0.994686728245755,0.985988278292386,0.998640460385471,0.99682964854789,0.907581670764262,0.656334104422509,0.998622370333314,0.954212935333605,0.985988278292448,0.996152499572585,0.998116984574936,0.907581670764252,0.998427272310756,0.993522240455378,0.993259913595106,0.996152499572604,0.998329872537952,0.993259913595133,0.907581670764316,0.925301942303041,0.997696736037804,0.65633410442248,0.925301942303072,0.996907558599734,0.99379810734634,0.994809826064504,0.931836849870545,0.998427272310711,0.925301942303108,0.993798107346368,0.907581670764253,0.9950836873293,0.925301942303061,0.656334104422493,0.907581670764262,0.985046539531763,0.996152499572622,0.93183684987051,0.99112552290308,0.998445798903876,0.993213540538396,0.97888309677465,0.985988278292423,0.99480982606451,NA,0.998294821791684,0.947537506279429,0.995083687329297,0.996711161389419,0.993259913595132,0.997818844232759,0.989895080867674,0.997818844232757,0.996907558599721,0.996685973617982,0.656334104422489,0.978883096774641,0.656334104422478,0.989895080867657,0.998643781391177,0.993866128061987,0.993798107346395,0.988006957439319,0.994280201480126,0.986564660557008,0.998519533561109,0.994174473342871,0.997696736037761
