,n,$/beta_{xz}$,$c_q$,q_d,# perm,nce_style,d_Z,beta_xy,snr_xz,sep,EFF est w,true_w_q_corr,KS pval,KS stat,uniform-dev,p_a=0.001,p_a=0.01,p_a=0.025,p_a=0.05,p_a=0.1
141,1000,0.025,1.0,2,250,NCE_Q,50,0.004,0.00012207031250000008,True,287.32562255859375,-0.08431830301815936,0.582752352692886,0.07690623283386233,0.02127748727798462,0.0,0.02,0.03,0.1,0.14
92,1000,0.025,1.0,2,250,real_TRE_Q,50,0.0,0.00012207031250000008,True,220.37745666503906,-0.10979068726719929,0.579102845571212,0.0771057653427124,0.009341299533843994,0.0,0.02,0.02,0.05,0.13
9,5000,0.025,1.0,2,250,random_uniform,50,0.006,0.00012207031250000008,True,1847.239501953125,0.010043708335790899,0.5700355670357148,0.07760477542877198,-0.02654692530632019,0.01,0.01,0.02,0.04,0.11
103,1000,0.025,1.0,2,250,real_TRE_Q,50,0.0,0.00012207031250000008,False,217.8244171142578,-0.0017804105070401638,0.5117910027525835,0.09378536005277893,-0.027593523263931274,0.0,0.013513513513513514,0.04054054054054054,0.06756756756756757,0.08108108108108109
125,1000,0.025,1.0,2,250,NCE_Q,50,0.0,0.00012207031250000008,False,250.8865509033203,-0.016176051228712497,0.5066355102890762,0.08123750686645503,-0.026706606149673462,0.0,0.0,0.02,0.06,0.13
94,10000,0.025,1.0,2,250,real_weights,50,0.0,0.00012207031250000008,False,4849.77392578125,0.41467538281709515,0.5039548227404077,0.08139720439910891,-0.02954089641571045,0.0,0.01,0.02,0.05,0.12
95,10000,0.025,1.0,2,250,real_TRE_Q,50,0.0,0.00012207031250000008,True,3673.607177734375,0.014335341800674393,0.4844219789301193,0.08298557214062624,0.007187604904174805,0.0,0.0,0.010101010101010102,0.030303030303030304,0.10101010101010101
65,1000,0.025,1.0,2,250,random_uniform,50,0.01,0.00012207031250000008,False,373.61199951171875,-0.041173837143977446,0.47153301215154486,0.08337332725524904,-0.035808414220809937,0.0,0.02,0.03,0.08,0.16
121,5000,0.025,1.0,2,250,random_uniform,50,0.002,0.00012207031250000008,True,1877.7364501953125,0.008468557298668465,0.4708937437110212,0.08341316223144535,-0.027584850788116455,0.0,0.0,0.03,0.07,0.11
6,5000,0.025,1.0,2,250,real_TRE_Q,50,0.006,0.00012207031250000008,False,2068.104248046875,-0.010178589904012552,0.4566299288946886,0.08431135654449462,-0.025309383869171143,0.0,0.03,0.07,0.1,0.12
177,1000,0.025,1.0,2,250,random_uniform,50,0.006,0.00012207031250000008,False,380.8293151855469,-0.08004475452354817,0.45506242573687816,0.08441118240356449,0.024670660495758057,0.0,0.0,0.01,0.04,0.11
128,10000,0.025,1.0,2,250,real_TRE_Q,50,0.002,0.00012207031250000008,True,3653.566162109375,0.005191253510688872,0.4418148059973705,0.08611346994127544,-0.04006272554397583,0.0,0.01020408163265306,0.04081632653061224,0.04081632653061224,0.07142857142857142
97,10000,0.025,1.0,2,250,NCE_Q,50,0.0,0.00012207031250000008,True,4380.06787109375,0.0023756482023685947,0.4359081397266552,0.08693953396118792,0.025094151496887207,0.010309278350515464,0.010309278350515464,0.020618556701030927,0.030927835051546393,0.09278350515463918
162,10000,0.025,1.0,2,250,real_TRE_Q,50,0.004,0.00012207031250000008,False,4076.775146484375,0.012652013263256724,0.41911187501133385,0.08676645278930661,-0.032415151596069336,0.0,0.01,0.02,0.05,0.13
175,1000,0.025,1.0,2,250,NCE_Q,50,0.006,0.00012207031250000008,False,281.00469970703125,0.054054719658824905,0.4182238151849504,0.08682632446289062,0.032015979290008545,0.0,0.02,0.02,0.04,0.07
165,10000,0.025,1.0,2,250,random_uniform,50,0.004,0.00012207031250000008,True,3750.758544921875,-0.008436471939559872,0.4179269019656628,0.08684636116027833,-0.021556854248046875,0.02,0.02,0.05,0.05,0.1
115,5000,0.025,1.0,2,250,real_weights,50,0.002,0.00012207031250000008,True,2403.216796875,0.2384631129419167,0.38991178858277753,0.08878241062164305,-0.03309383988380432,0.01,0.01,0.06,0.07,0.13
173,1000,0.025,1.0,2,250,real_TRE_Q,50,0.006,0.00012207031250000008,False,293.0075378417969,-0.059688183032166,0.36888985047201117,0.09029935836791991,0.010499060153961182,0.01,0.02,0.02,0.06,0.12
35,5000,0.025,1.0,2,250,real_TRE_Q,50,0.0,0.00012207031250000008,False,1955.107421875,0.0468086350262193,0.36510584223749265,0.0905787992477417,0.015049934387207031,0.0,0.02,0.04,0.08,0.15
30,1000,0.025,1.0,2,250,NCE_Q,50,0.008,0.00012207031250000008,False,426.6869201660156,-0.12085959836356525,0.3637607161125718,0.09067862510681152,-0.02754494547843933,0.0,0.01,0.03,0.07,0.12
60,1000,0.025,1.0,2,250,real_TRE_Q,50,0.01,0.00012207031250000008,True,300.5583801269531,0.12485348098756326,0.33454952950968714,0.09291415214538573,0.005588829517364502,0.0,0.02,0.04,0.08,0.16
2,5000,0.025,1.0,2,250,real_weights,50,0.0,0.00012207031250000008,True,2403.216796875,0.2384631129419167,0.30944771911169183,0.09495014667510981,-0.03608784079551697,0.0,0.01,0.03,0.07,0.13
13,5000,0.025,1.0,2,250,real_weights,50,0.0,0.00012207031250000008,False,2403.216796875,0.2384631129419167,0.3080154155627039,0.09506989002227784,-0.026906192302703857,0.0,0.01,0.03,0.06,0.13
31,1000,0.025,1.0,2,250,random_uniform,50,0.008,0.00012207031250000008,True,379.5703430175781,-0.010753992660760749,0.2889221085112386,0.09670658111572261,0.026267528533935547,0.0,0.0,0.03,0.08,0.14
111,1000,0.025,1.0,2,250,random_uniform,50,0.002,0.00012207031250000008,False,377.27337646484375,0.011683371189575268,0.27948827495811657,0.09754490375518798,0.021437108516693115,0.0,0.01,0.05,0.06,0.08
114,1000,0.025,1.0,2,250,NCE_Q,50,0.0,0.00012207031250000008,True,322.7792053222656,-0.07063034160046576,0.268989910966181,0.09850296974182127,-0.030738532543182373,0.0,0.02,0.03,0.08,0.18
116,5000,0.025,1.0,2,250,real_weights,50,0.002,0.00012207031250000008,False,2403.216796875,0.2384631129419167,0.261311764777624,0.09922154903411862,-0.03461077809333801,0.0,0.02,0.05,0.06,0.16
39,5000,0.025,1.0,2,250,real_TRE_Q,50,0.008,0.00012207031250000008,False,2052.5244140625,0.00321577352705562,0.2600484813770542,0.09934129238128664,-0.04634737968444824,0.01,0.04,0.09,0.11,0.17
46,5000,0.025,1.0,2,250,NCE_Q,50,0.0,0.00012207031250000008,True,1987.1707763671875,0.02212029585936657,0.2592080169989292,0.09942120075225835,-0.03760474920272827,0.0,0.02,0.03,0.07,0.13
27,1000,0.025,1.0,2,250,real_TRE_Q,50,0.008,0.00012207031250000008,True,175.65806579589844,0.000688213471373236,0.24363895246424974,0.10093814849853516,0.033972084522247314,0.0,0.02,0.03,0.06,0.12
130,10000,0.025,1.0,2,250,NCE_Q,50,0.002,0.00012207031250000008,True,4270.81005859375,0.013804435210249332,0.23750256106174295,0.10257040967746656,-0.029553115367889404,0.01020408163265306,0.02040816326530612,0.030612244897959183,0.09183673469387756,0.15306122448979592
28,1000,0.025,1.0,2,250,real_TRE_Q,50,0.008,0.00012207031250000008,False,372.4635009765625,-0.036210188722136806,0.22860163722760632,0.10247501373291013,0.027824342250823975,0.0,0.01,0.04,0.1,0.13
164,10000,0.025,1.0,2,250,NCE_Q,50,0.004,0.00012207031250000008,False,4732.39599609375,-0.04378078909658856,0.22089025276837454,0.10329341888427734,-0.05237525701522827,0.03,0.03,0.06,0.08,0.11
155,5000,0.025,1.0,2,250,random_uniform,50,0.004,0.00012207031250000008,False,1867.4761962890625,-0.0070530360550227714,0.20979097041103548,0.10451100826263426,-0.03161674737930298,0.01,0.02,0.02,0.08,0.13
68,5000,0.025,1.0,2,250,random_uniform,50,0.0,0.00012207031250000008,True,1882.998046875,-0.06689753711652355,0.173329508945448,0.10890215396881109,-0.040239572525024414,0.0,0.01,0.06,0.1,0.16
176,1000,0.025,1.0,2,250,random_uniform,50,0.006,0.00012207031250000008,True,380.3804931640625,0.025299071044654096,0.17195167192528713,0.10908188819885256,0.04974055290222168,0.0,0.01,0.03,0.04,0.08
5,5000,0.025,1.0,2,250,real_TRE_Q,50,0.006,0.00012207031250000008,True,1696.8189697265625,0.02447210127283372,0.15456159648838708,0.11803361405147594,0.033180832862854004,0.0,0.011235955056179775,0.011235955056179775,0.0449438202247191,0.11235955056179775
129,10000,0.025,1.0,2,250,real_TRE_Q,50,0.002,0.00012207031250000008,False,4286.3486328125,-0.09032448273421785,0.147807198119476,0.11243517875671383,0.017924129962921143,0.0,0.0,0.0,0.01,0.1
57,5000,0.025,1.0,2,250,NCE_Q,50,0.0,0.00012207031250000008,False,2159.052490234375,0.015905530862105603,0.12340952232185629,0.11630739688873293,0.055049896240234375,0.0,0.0,0.02,0.07,0.1
38,5000,0.025,1.0,2,250,real_TRE_Q,50,0.008,0.00012207031250000008,True,1864.704345703125,-0.02000217136272825,0.12190051526829145,0.11656680107116701,-0.03904193639755249,0.0,0.03,0.08,0.11,0.18
163,10000,0.025,1.0,2,250,NCE_Q,50,0.004,0.00012207031250000008,True,4252.60498046875,-0.027536023112791425,0.11229179046939,0.1182834005355835,0.0227544903755188,0.01,0.02,0.05,0.09,0.12
118,5000,0.025,1.0,2,250,real_TRE_Q,50,0.002,0.00012207031250000008,False,2075.396484375,-0.10845227907145946,0.09954454297960111,0.1207585334777832,-0.06558883190155029,0.0,0.0,0.02,0.05,0.09
154,5000,0.025,1.0,2,250,random_uniform,50,0.004,0.00012207031250000008,True,1868.7352294921875,-0.007276096306432148,0.0924364725075567,0.12225544452667236,-0.02750501036643982,0.01,0.01,0.03,0.11,0.19
160,10000,0.025,1.0,2,250,real_weights,50,0.004,0.00012207031250000008,False,4849.77392578125,0.41467538281709515,0.08899966777719227,0.12301397800445557,-0.07441115379333496,0.06,0.07,0.08,0.09,0.18
10,5000,0.025,1.0,2,250,random_uniform,50,0.006,0.00012207031250000008,False,1877.7064208984375,0.009498370727384652,0.0747550415320278,0.126447057723999,-0.06495007872581482,0.03,0.04,0.05,0.08,0.17
117,5000,0.025,1.0,2,250,real_TRE_Q,50,0.002,0.00012207031250000008,True,1700.8016357421875,0.0848035193098683,0.07368566455421911,0.1267264986038208,-0.03908181190490723,0.0,0.01,0.02,0.04,0.08
61,1000,0.025,1.0,2,250,real_TRE_Q,50,0.01,0.00012207031250000008,False,327.397705078125,-0.05942494108292779,0.06565673962710421,0.12894210815429685,-0.029061883687973022,0.0,0.0,0.0,0.02,0.06
151,5000,0.025,1.0,2,250,real_TRE_Q,50,0.004,0.00012207031250000008,False,1887.6334228515625,0.0342927339050032,0.0651079913649253,0.12910180568695073,-0.059042006731033325,0.0,0.03,0.08,0.12,0.18
21,10000,0.025,1.0,2,250,random_uniform,50,0.006,0.00012207031250000008,False,3770.96337890625,0.00803128772038584,0.05964217267109031,0.1307585334777832,-0.06207585334777832,0.01,0.04,0.07,0.12,0.19
119,5000,0.025,1.0,2,250,NCE_Q,50,0.002,0.00012207031250000008,True,1766.167236328125,0.07382739919357907,0.05879964664822477,0.13167599355331577,-0.05438622832298279,0.0,0.020202020202020204,0.020202020202020204,0.06060606060606061,0.13131313131313133
161,10000,0.025,1.0,2,250,real_TRE_Q,50,0.004,0.00012207031250000008,True,3883.31005859375,0.0017609163252495729,0.052493886169899744,0.1331337213516235,-0.05093806982040405,0.01,0.02,0.06,0.06,0.15
8,5000,0.025,1.0,2,250,NCE_Q,50,0.006,0.00012207031250000008,False,2288.819091796875,-0.04900124346580943,0.04771865608895789,0.13833387525458085,-0.04306122660636902,0.021052631578947368,0.031578947368421054,0.05263157894736842,0.08421052631578947,0.14736842105263157
149,5000,0.025,1.0,2,250,real_weights,50,0.004,0.00012207031250000008,False,2403.216796875,0.2384631129419167,0.043470889459571574,0.13656680107116698,-0.070778489112854,0.0,0.04,0.05,0.07,0.17
63,1000,0.025,1.0,2,250,NCE_Q,50,0.01,0.00012207031250000008,False,360.21990966796875,-0.09324614878888897,0.037702546042626545,0.13910180568695063,-0.07169666886329651,0.0,0.03,0.08,0.11,0.15
58,1000,0.025,1.0,2,250,real_weights,50,0.01,0.00012207031250000008,True,260.0444030761719,-0.2509774641723993,0.03469888751989172,0.14055888175964354,-0.05944111943244934,0.0,0.06,0.12,0.16,0.22
148,5000,0.025,1.0,2,250,real_weights,50,0.004,0.00012207031250000008,True,2403.216796875,0.2384631129419167,0.03096104176974617,0.14253488540649412,-0.0747305154800415,0.01,0.04,0.07,0.08,0.19
7,5000,0.025,1.0,2,250,NCE_Q,50,0.006,0.00012207031250000008,True,2069.7412109375,0.06010030202875897,0.015566086975764346,0.16123792889353994,-0.07693406939506531,0.01098901098901099,0.03296703296703297,0.04395604395604396,0.06593406593406594,0.15384615384615385
