"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
0.485973316602096,0.0510965523154877,0.604905644044151,0.627538493583607,0.959355426697546,0.165130022573542,0.728585662893303,0.50305739282089,0.155452366790174,0.424004627970581,0.863186897079721,0.0531788839099866,0.701888269276438,0.574037746811202,0.440645509145941,0.638378365750034,0.989821177743525,0.897732161043465,0.368491031692029,0.0265563777460391,0.0459911187599027,0.560721756052772,0.0898987240803679,0.582696838807918,0.345714493317785,0.117985456830517,0.599308478425621,0.0627908884997728,0.529470685301094,0.381757953432933,0.526537431581961,0.840748906049786,0.68466137783695,0.692808065384487,0.704267047932189,0.680762267638454,0.558749409552647,0.153452647757336,0.742924181250741,0.675546262546706,0.250927356016584,0.157103626161132,0.370872287867128,0.485158087506262,0.352157349576173,0.0811238298959623,0.41875098771998,0.771302134852176,0.352883176679647,0.0892961025150711,0.671901294958981,0.424697830686502,0.503717959377477,0.007584049189846,0.664956566929934,0.0739702322784477,0.117205101458379,0.340574822451924,0.0474716570131974,0.864526405738655,0.619089334644291,0.834803669943574,0.486005120203603,0.130086019069694,0.207018674265614,0.232116293818575,0.00548549948251116,0.163289292790121,0.114274824449282,0.27125213458824,0.55818370939379,0.696785278888222,0.146850895315247,0.634724015964954,0.214369777821407,0.130937507360813,0.944145462237249,0.967978751995269,0.073918845871669,0.404100989797477,0.157234041648555,0.991594342696243,0.916009166517526,0.586770461143527,0.0897295593074622,0.092685920077952,0.491090332680502,0.950104899170895,0.00798290116991636,0.862743481530821,0.484953194896097,0.50270274125298,0.168761991897048,0.136697454682454,0.863428515320825,0.961887775903002,0.0932607977498687,0.886301429080114,0.405806345708522,0.964450855021245
