,n,$/beta_{xz}$,$c_q$,q_d,# perm,nce_style,d_Z,beta_xy,snr_xz,sep,EFF est w,true_w_q_corr,KS pval,KS stat,uniform-dev,p_a=0.001,p_a=0.01,p_a=0.025,p_a=0.05,p_a=0.1
34,5000,0.5,1.0,2,250,real_weights,1,0.02,0.0625,False,2314.3310546875,0.999999999999678,2.1607418463770002e-13,0.3786227130889892,-0.22582831978797913,0.08,0.14,0.2,0.26,0.4
10,1000,0.5,1.0,2,250,rulsif,1,0.03,0.0625,False,441.7383117675781,0.3690249307033386,5.144807253859754e-18,0.4384630155563355,-0.23836326599121094,0.07,0.13,0.22,0.31,0.45
55,1000,0.5,1.0,2,250,real_TRE_Q,1,0.01,0.0625,False,326.6418151855469,-0.11578985416898648,3.4256401692153536e-18,0.44055888175964353,-0.27097804844379425,0.09,0.15,0.24,0.3,0.48
17,1000,0.5,1.0,2,250,real_weights,1,0.05,0.0625,False,475.9680480957031,0.9999999999999759,1.0875187783801962e-18,0.44640722274780276,-0.2864670604467392,0.15,0.25,0.35,0.43,0.53
4,1000,0.5,1.0,2,250,random_uniform,1,0.02,0.0625,False,377.6680603027344,0.0003697204511611378,2.425506124848543e-22,0.4866467094421387,-0.28419162333011627,0.15,0.23,0.26,0.33,0.47
2,1000,0.5,1.0,2,250,real_TRE_Q,1,0.02,0.0625,False,470.4544677734375,-0.2487760383149884,6.676607180642942e-23,0.492455096244812,-0.30355289578437805,0.13,0.26,0.37,0.45,0.54
3,1000,0.5,1.0,2,250,NCE_Q,1,0.02,0.0625,False,475.51251220703125,-0.026555743516479997,2.769170508004511e-23,0.49636726856231694,-0.3188423216342926,0.11,0.25,0.34,0.44,0.57
67,10000,0.5,1.0,2,250,real_weights,1,0.02,0.0625,False,4696.88037109375,0.9999999999999806,2.8014376860574106e-24,0.5063672685623168,-0.33413173258304596,0.21,0.29,0.4,0.49,0.58
32,5000,0.5,1.0,2,250,rulsif,1,0.01,0.0625,False,2247.1416015625,0.18397679596517885,1.6799594389053496e-25,0.5183034372329712,-0.30802397429943085,0.16,0.25,0.37,0.46,0.55
9,1000,0.5,1.0,2,250,random_uniform,1,0.03,0.0625,False,377.0808410644531,0.04007312502925362,1.1781415674631406e-29,0.556327314376831,-0.3235129714012146,0.23,0.34,0.44,0.47,0.63
16,1000,0.5,1.0,2,250,rulsif,1,0.04,0.0625,False,454.5862731933594,0.39561748453970685,1.5924710038070101e-31,0.5722953987121582,-0.3435928225517273,0.19,0.32,0.34,0.43,0.62
25,5000,0.5,1.0,2,250,NCE_Q,1,0.0,0.0625,False,2420.022216796875,-0.0023359810535646995,5.788030276216389e-34,0.6268598924983632,-0.37225550413131714,0.22727272727272727,0.3522727272727273,0.4659090909090909,0.5795454545454546,0.7045454545454546
8,1000,0.5,1.0,2,250,NCE_Q,1,0.03,0.0625,False,465.11767578125,0.15015228750843296,1.5500555307785438e-36,0.6121357011795044,-0.37157684564590454,0.32,0.41,0.54,0.62,0.69
26,5000,0.5,1.0,2,250,random_uniform,1,0.0,0.0625,False,1872.484619140625,-0.0026603039328037432,7.874412279446835e-37,0.6143513107299805,-0.38051895797252655,0.19,0.34,0.44,0.54,0.67
21,1000,0.5,1.0,2,250,rulsif,1,0.05,0.0625,False,454.7682189941406,0.27948240475645564,4.003026746370464e-42,0.6521756553649902,-0.3915768563747406,0.3,0.43,0.54,0.63,0.74
7,1000,0.5,1.0,2,250,real_TRE_Q,1,0.03,0.0625,False,482.7089538574219,0.18070750455150533,3.0673152147771303e-44,0.6662874794006348,-0.39481037855148315,0.24,0.44,0.52,0.61,0.75
24,5000,0.5,1.0,2,250,real_TRE_Q,1,0.0,0.0625,False,2176.408447265625,0.12762601787210223,7.578796465095743e-45,0.670239486694336,-0.37832335382699966,0.2,0.32,0.47,0.65,0.76
39,5000,0.5,1.0,2,250,real_weights,1,0.03,0.0625,False,2314.3310546875,0.999999999999678,2.0282674470836072e-46,0.6802794408798217,-0.41221556812524796,0.27,0.46,0.61,0.69,0.76
65,10000,0.5,1.0,2,250,rulsif,1,0.01,0.0625,False,4729.91796875,0.42684379864769273,5.012135374085138e-50,0.7022953987121582,-0.4118563011288643,0.39,0.54,0.65,0.7,0.78
13,1000,0.5,1.0,2,250,real_TRE_Q,1,0.04,0.0625,False,414.6952209472656,0.31184178844137456,2.2301867339736617e-51,0.7101996517181397,-0.4266267567873001,0.43,0.59,0.67,0.75,0.81
15,1000,0.5,1.0,2,250,random_uniform,1,0.04,0.0625,False,369.7749328613281,0.05892400470218769,3.91265233442379e-53,0.7201996517181396,-0.4221556931734085,0.23,0.41,0.56,0.72,0.82
57,10000,0.5,1.0,2,250,real_TRE_Q,1,0.0,0.0625,False,4733.2021484375,0.09701359286637568,1.9490301122209368e-56,0.7382235288619995,-0.4259081855416298,0.47,0.58,0.69,0.75,0.83
38,5000,0.5,1.0,2,250,rulsif,1,0.02,0.0625,False,2222.759765625,0.1335701943913454,9.934788712802874e-59,0.7501596975326538,-0.4226347282528877,0.44,0.57,0.72,0.77,0.84
14,1000,0.5,1.0,2,250,NCE_Q,1,0.04,0.0625,False,420.6634826660156,-0.1459152850267353,8.173995998192002e-63,0.7703193950653077,-0.4520159773528576,0.44,0.62,0.74,0.81,0.86
20,1000,0.5,1.0,2,250,random_uniform,1,0.05,0.0625,False,375.32952880859375,0.011564039346477,6.59399020094907e-70,0.8021756553649902,-0.45548902079463005,0.43,0.62,0.74,0.8,0.89
29,5000,0.5,1.0,2,250,real_TRE_Q,1,0.01,0.0625,False,2270.623779296875,0.16435120489434835,4.983650188874851e-78,0.8341118240356445,-0.4667465053498745,0.6,0.72,0.8,0.85,0.92
58,10000,0.5,1.0,2,250,NCE_Q,1,0.0,0.0625,False,4793.13671875,-0.10586712317197218,1.3877505666482188e-78,0.836127781867981,-0.45884231477975845,0.51,0.64,0.79,0.86,0.92
18,1000,0.5,1.0,2,250,real_TRE_Q,1,0.05,0.0625,False,352.4552917480469,-0.13804669129892952,1.0605262380195311e-79,0.840119743347168,-0.45620758831501007,0.51,0.72,0.85,0.88,0.91
59,10000,0.5,1.0,2,250,random_uniform,1,0.0,0.0625,False,3760.055419921875,-0.008498407046916907,2.8344913525483062e-80,0.8421357011795044,-0.46598803251981735,0.5,0.69,0.79,0.87,0.92
19,1000,0.5,1.0,2,250,NCE_Q,1,0.05,0.0625,False,491.779052734375,-0.3003194943902907,3.1697804208294175e-83,0.8521756553649902,-0.46862275525927544,0.65,0.74,0.82,0.84,0.94
30,5000,0.5,1.0,2,250,NCE_Q,1,0.01,0.0625,False,2475.583984375,0.29227323264491056,7.717072033408283e-84,0.8541916131973266,-0.47712574899196625,0.57,0.76,0.84,0.89,0.95
31,5000,0.5,1.0,2,250,random_uniform,1,0.01,0.0625,False,1882.00390625,-0.008418241244062142,1.093443191049486e-85,0.860119743347168,-0.4647505097091198,0.47,0.71,0.8,0.89,0.93
43,5000,0.5,1.0,2,250,rulsif,1,0.03,0.0625,False,2272.099853515625,0.1577555007396459,5.59209724301737e-94,0.8841118240356445,-0.48742515221238136,0.68,0.81,0.86,0.93,0.97
45,5000,0.5,1.0,2,250,real_weights,1,0.04,0.0625,False,2314.3310546875,0.999999999999678,9.887635341169142e-95,0.8860878276824952,-0.47576846554875374,0.64,0.74,0.86,0.93,0.96
72,10000,0.5,1.0,2,250,real_weights,1,0.03,0.0625,False,4696.88037109375,0.9999999999999806,9.887635341169142e-95,0.8860878276824952,-0.4841517023742199,0.59,0.74,0.88,0.93,0.96
71,10000,0.5,1.0,2,250,rulsif,1,0.02,0.0625,False,4633.90625,0.21562377725282816,1.9727406559676943e-100,0.9000399541854859,-0.4851497057825327,0.78,0.89,0.92,0.93,0.97
63,10000,0.5,1.0,2,250,NCE_Q,1,0.01,0.0625,False,4770.16015625,0.15044207012861074,3.998970616999647e-124,0.9420559120178222,-0.492654693312943,0.88,0.95,0.96,0.98,0.98
62,10000,0.5,1.0,2,250,real_TRE_Q,1,0.01,0.0625,False,4800.10986328125,0.08090643091412006,3.733200538103057e-124,0.9420957469940185,-0.48822355549782515,0.85,0.91,0.95,0.99,0.99
37,5000,0.5,1.0,2,250,random_uniform,1,0.02,0.0625,False,1873.1741943359375,-0.02153171131197318,1.2447345375529634e-125,0.9440319156646728,-0.49644710891880095,0.85,0.95,0.96,0.98,0.99
35,5000,0.5,1.0,2,250,real_TRE_Q,1,0.02,0.0625,False,2458.9365234375,0.34103328885140344,3.5210367983213287e-134,0.9540319156646728,-0.49540918366983533,0.88,0.95,0.97,0.97,0.99
50,5000,0.5,1.0,2,250,real_weights,1,0.05,0.0625,False,2314.3310546875,0.999999999999678,3.2277989495290018e-134,0.9540718698501587,-0.4967664694413543,0.89,0.96,0.97,0.99,0.99
36,5000,0.5,1.0,2,250,NCE_Q,1,0.02,0.0625,False,2400.809326171875,0.2741268664608029,3.972091183571694e-136,0.9560478734970093,-0.4980838322080672,0.9,0.95,0.98,0.99,1.0
64,10000,0.5,1.0,2,250,random_uniform,1,0.01,0.0625,False,3732.252197265625,-0.015888770003162366,6.073631991699355e-150,0.9680239963531494,-0.49808383581694216,0.88,0.96,0.98,0.99,1.0
49,5000,0.5,1.0,2,250,rulsif,1,0.04,0.0625,False,2274.825439453125,0.14392914551819938,2.075789806782955e-170,0.9800399541854858,-0.49924152018502355,0.9,0.98,1.0,1.0,1.0
76,10000,0.5,1.0,2,250,rulsif,1,0.03,0.0625,False,4720.9560546875,0.369183199542498,4.229721403741043e-180,0.9840319156646729,-0.4997205591062084,0.97,0.99,1.0,1.0,1.0
41,5000,0.5,1.0,2,250,NCE_Q,1,0.03,0.0625,False,2409.725830078125,0.3793479001402595,1.3558821832780755e-192,0.9880239963531494,-0.4997205614927225,0.95,0.99,1.0,1.0,1.0
42,5000,0.5,1.0,2,250,random_uniform,1,0.03,0.0625,False,1885.0723876953125,0.028192726791945857,3.336661855387848e-210,0.9920159578323364,-0.4998403203499038,0.97,1.0,1.0,1.0,1.0
73,10000,0.5,1.0,2,250,real_TRE_Q,1,0.03,0.0625,False,4804.29638671875,0.01734178164964192,2.628234928302387e-240,0.996008038520813,-0.4999600803857902,0.99,1.0,1.0,1.0,1.0
78,10000,0.5,1.0,2,250,real_weights,1,0.04,0.0625,False,4696.88037109375,0.9999999999999806,2.628234928302387e-240,0.996008038520813,-0.4998802411573706,0.97,1.0,1.0,1.0,1.0
70,10000,0.5,1.0,2,250,random_uniform,1,0.02,0.0625,False,3738.8984375,-0.02254730795732415,2.628234928302387e-240,0.996008038520813,-0.4999600803857902,0.99,1.0,1.0,1.0,1.0
47,5000,0.5,1.0,2,250,NCE_Q,1,0.04,0.0625,False,2382.70751953125,0.0861382018139179,2.628234928302387e-240,0.996008038520813,-0.4999600803857902,0.99,1.0,1.0,1.0,1.0
54,5000,0.5,1.0,2,250,rulsif,1,0.05,0.0625,False,2216.923095703125,0.12929668665436037,2.628234928302387e-240,0.996008038520813,-0.4999600803857902,0.99,1.0,1.0,1.0,1.0
40,5000,0.5,1.0,2,250,real_TRE_Q,1,0.03,0.0625,False,2221.5400390625,0.1604377628240738,2.628234928302387e-240,0.996008038520813,-0.4999600803857902,0.99,1.0,1.0,1.0,1.0
69,10000,0.5,1.0,2,250,NCE_Q,1,0.02,0.0625,False,4922.38818359375,0.39593901860047587,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
80,10000,0.5,1.0,2,250,NCE_Q,1,0.04,0.0625,False,4887.6220703125,0.14433097709233822,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
87,10000,0.5,1.0,2,250,rulsif,1,0.05,0.0625,False,4856.10302734375,0.14741415461342566,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
86,10000,0.5,1.0,2,250,random_uniform,1,0.05,0.0625,False,3772.29345703125,0.006730401281225142,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
85,10000,0.5,1.0,2,250,NCE_Q,1,0.05,0.0625,False,4978.08447265625,0.10636276931635351,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
84,10000,0.5,1.0,2,250,real_TRE_Q,1,0.05,0.0625,False,4763.74072265625,0.08316487292508518,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
83,10000,0.5,1.0,2,250,real_weights,1,0.05,0.0625,False,4696.88037109375,0.9999999999999806,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
82,10000,0.5,1.0,2,250,rulsif,1,0.04,0.0625,False,4639.0859375,0.2471475263232637,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
81,10000,0.5,1.0,2,250,random_uniform,1,0.04,0.0625,False,3780.95654296875,-0.02148726201723258,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
79,10000,0.5,1.0,2,250,real_TRE_Q,1,0.04,0.0625,False,4672.47705078125,0.22062380815271954,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
68,10000,0.5,1.0,2,250,real_TRE_Q,1,0.02,0.0625,False,4556.32373046875,0.11698879280397213,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
46,5000,0.5,1.0,2,250,real_TRE_Q,1,0.04,0.0625,False,2416.47314453125,0.1028147036033509,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
48,5000,0.5,1.0,2,250,random_uniform,1,0.04,0.0625,False,1853.252197265625,0.03115598983627161,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
75,10000,0.5,1.0,2,250,random_uniform,1,0.03,0.0625,False,3750.976806640625,-0.0018853398600007843,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
74,10000,0.5,1.0,2,250,NCE_Q,1,0.03,0.0625,False,4866.5234375,0.20416808145828433,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
52,5000,0.5,1.0,2,250,NCE_Q,1,0.05,0.0625,False,2366.70556640625,0.014168982364276243,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
53,5000,0.5,1.0,2,250,random_uniform,1,0.05,0.0625,False,1903.744140625,-0.024132120723607323,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
51,5000,0.5,1.0,2,250,real_TRE_Q,1,0.05,0.0625,False,2297.584716796875,0.03759312551662052,0.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0
