"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
0.0177872507293631,0.00935775861034357,0.00378192822078474,0.0492145207201456,0.389331529976049,1.30360569348785e-06,7.82146239398444e-05,1.82809466367161e-07,3.2790403295713e-05,0.00138452497694472,0.033106721373745,0.0067751786833313,3.1905301256622e-05,0.000204032447400673,0.00153985158588981,7.25745163319061e-05,0.0182066244989474,0.292769548624823,0.435375257940326,0.0319944691862528,0.88049509644252,0.000952250873062321,0.00149617240709178,0.000806719605378682,0.000845369172543174,0.000406569297588372,0.000149336946261944,0.000194573763255151,0.0860154698514783,2.30372284475537e-07,5.78251813053066e-05,0.000841638034492339,2.94914754238901e-06,0.030951043208836,4.06373212439356e-06,0.0073032594680103,1.80381040921266e-05,1.65375094319656e-06,2.72601236025802e-10,4.20279278783767e-08,3.06691585513396e-09,6.78169269590503e-05,0.00110356230375614,2.76010258807149e-06,0.000428971710385711,5.60426513676606e-06,8.80800507416931e-06,3.697757985976e-07,1.09617320984e-05,0.00032968742782531,5.47261786750259e-07,9.78169496905164e-05,0.216645283954429,1.93883504568105e-06,0.112612412925286,9.41847164402374e-06,3.45823154006251e-09,1.19103201138055e-11,9.60543715208295e-05,0.000141744928815979,6.12005013660315e-06,0.000309261354915017,0.00119033791451289,0.0906408594169741,0.00611960110704924,4.7819691920926e-08,4.47387373816456e-06,9.84675090901566e-05,1.31530078913264e-05,0.0621900147824112,3.32437155573607e-05,3.60985232329781e-05,1.22478512713669e-07,1.33350650402302e-05,4.9234643083148e-08,0.000653801009355426,0.000147970099369058,0.0798122801948444,3.04399228017072e-06,2.68331944680348e-05,0.128604622851351,3.96407112820276e-13,0.000156921790220805,0.0551199408135682,1.54650062277839e-07,0.000551809452002162,2.18853035285277e-05,0.0047783775728611,0.000130756200669682,0.000112330079198737,0.00348535006968511,0.00291591827177809,0.0125015965965376,2.95948483063453e-05,0.00048928257657041,4.45771719284127e-06,2.0460945556933e-07,3.51548263332446e-08,7.89621363740622e-06,8.71181412382456e-07
