,n,$/beta_{xz}$,$c_q$,q_d,# perm,nce_style,d_Z,beta_xy,snr_xz,sep,EFF est w,true_w_q_corr,KS pval,KS stat,uniform-dev,p_a=0.001,p_a=0.01,p_a=0.025,p_a=0.05,p_a=0.1
52,5000,0.1,1.0,2,250,random_uniform,3,0.0,0.0011111111111111113,False,1882.6578369140625,0.012009941894553643,0.8605611347303138,0.06027944087982179,-0.0021158158779144287,0.02,0.03,0.06,0.08,0.15
85,5000,0.5,1.0,2,250,random_uniform,3,0.0,0.027777777777777776,False,1880.68505859375,-0.04009216933053931,0.8592213054196529,0.0603792667388916,0.010938167572021484,0.0,0.0,0.01,0.04,0.09
10,1000,1.5,1.0,2,250,NCE_Q,3,0.0,0.25,False,435.7816162109375,0.011221784843118135,0.8578258996142288,0.060787511594367793,-0.015191823244094849,0.0,0.010101010101010102,0.020202020202020204,0.050505050505050504,0.12121212121212122
50,5000,0.1,1.0,2,250,real_TRE_Q,3,0.0,0.0011111111111111113,False,2254.765869140625,0.10114760457121526,0.8570667391921314,0.06053896427154537,-0.0048303306102752686,0.01,0.03,0.06,0.1,0.12
71,10000,0.25,1.0,2,250,real_weights,3,0.0,0.006944444444444444,False,4938.9482421875,0.9999999999944182,0.8479360414114747,0.06151335528402613,0.018195927143096924,0.0,0.0,0.010101010101010102,0.030303030303030304,0.09090909090909091
62,1000,0.25,1.0,2,250,NCE_Q,3,0.0,0.006944444444444444,False,463.8846740722656,-0.01986324379205861,0.8325100979623182,0.062295398712158195,-0.016766518354415894,0.0,0.01,0.04,0.08,0.14
95,1000,0.75,1.0,2,250,NCE_Q,3,0.0,0.0625,False,474.2934875488281,-0.1146390284787418,0.8158342703295068,0.06343307971954346,-0.008463054895401001,0.01,0.01,0.04,0.06,0.12
83,5000,0.5,1.0,2,250,real_TRE_Q,3,0.0,0.027777777777777776,False,2301.6396484375,-0.03433094374473973,0.8137475666368847,0.0635728597640991,0.005868256092071533,0.01,0.01,0.02,0.04,0.06
45,1000,0.1,1.0,2,250,real_TRE_Q,3,0.0,0.0011111111111111113,False,445.5344543457031,0.128776037546306,0.7983214003812332,0.06459079742431639,-0.013892203569412231,0.0,0.01,0.03,0.04,0.1
98,5000,0.0,1.0,2,250,random_uniform,3,0.0,0.0,False,1852.358642578125,0.028244694492711723,0.7903116796145924,0.06510972499847412,-0.02195608615875244,0.0,0.0,0.01,0.03,0.07
28,1000,0.05,1.0,2,250,real_TRE_Q,3,0.0,0.00027777777777777783,False,432.1395568847656,-0.052366764308485435,0.7890597750610208,0.06658683776855467,0.031776487827301025,0.0,0.0,0.0,0.02,0.09
110,1000,1.0,1.0,2,250,real_weights,3,0.0,0.1111111111111111,False,416.52740478515625,0.9999999999994724,0.7865825024466598,0.0653493309020996,-0.02191615104675293,0.0,0.01,0.02,0.06,0.13
