,n,$/beta_{xz}$,$c_q$,q_d,# perm,nce_style,d_Z,beta_xy,snr_xz,sep,EFF est w,true_w_q_corr,KS pval,KS stat,uniform-dev,p_a=0.001,p_a=0.01,p_a=0.025,p_a=0.05,p_a=0.1
19,1000,0.75,1.0,2,250,real_TRE_Q,1,0.05,0.140625,False,465.18939208984375,0.18759910113475634,2.4572589744359048e-101,0.9020957469940185,-0.490738526917994,0.71,0.88,0.92,0.95,0.97
20,1000,0.75,1.0,2,250,NCE_Q,1,0.05,0.140625,False,435.1484069824219,-0.06807324747309222,4.618391017987051e-108,0.9161277818679809,-0.49137724842876196,0.78,0.88,0.9,0.95,0.98
79,10000,0.75,1.0,2,250,real_weights,1,0.04,0.140625,False,4241.05419921875,0.999999999999992,4.252423649402586e-109,0.9181037855148315,-0.49441117979586124,0.8,0.9,0.94,0.95,0.99
58,10000,0.75,1.0,2,250,real_TRE_Q,1,0.0,0.140625,False,4387.40087890625,0.11463858804287472,3.0198761734858355e-111,0.9220559120178222,-0.48323353566229343,0.77,0.85,0.93,0.95,0.97
30,5000,0.75,1.0,2,250,real_TRE_Q,1,0.01,0.140625,False,1996.8646240234375,0.028521001941919814,1.1438600538834729e-122,0.9400797891616821,-0.48702595103532076,0.82,0.89,0.93,0.98,0.99
32,5000,0.75,1.0,2,250,random_uniform,1,0.01,0.140625,False,1881.055419921875,-0.0025800631108065233,3.972091183571694e-136,0.9560478734970093,-0.49684631102718413,0.87,0.95,0.98,0.99,0.99
72,10000,0.75,1.0,2,250,rulsif,1,0.02,0.140625,False,4668.13818359375,0.26940642732016556,7.81197385766128e-145,0.9640319156646728,-0.49816367391031235,0.94,0.96,0.98,0.99,1.0
31,5000,0.75,1.0,2,250,NCE_Q,1,0.01,0.140625,False,2294.597900390625,0.1229093903524016,9.021470019739e-153,0.9700399541854858,-0.4974051904864609,0.9,0.95,0.99,0.99,0.99
44,5000,0.75,1.0,2,250,rulsif,1,0.03,0.140625,False,2162.568115234375,0.1353885898194807,9.021470019739e-153,0.9700399541854858,-0.498722558026202,0.88,0.97,0.99,1.0,1.0
60,10000,0.75,1.0,2,250,random_uniform,1,0.0,0.140625,False,3715.647216796875,-0.024880033669590754,9.021470019739e-153,0.9700399541854858,-0.49876247765496373,0.93,0.95,0.99,0.99,1.0
59,10000,0.75,1.0,2,250,NCE_Q,1,0.0,0.140625,False,4935.0439453125,0.07439591311295336,5.559315067919862e-159,0.9740319156646728,-0.4990019977558404,0.94,0.98,0.99,0.99,1.0
