"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
0.628693498220653,0.17773258823623,0.293282950591693,0.498799588405497,0.919148497982557,0.722982289584884,0.182721899168579,0.374957092970649,0.336347853309647,0.980468490334984,0.638706076531928,0.893645392718396,0.984265336647167,0.551808153141531,0.87383083198555,0.932306951200896,0.490953532448622,0.161179688218636,0.284243943260952,0.774271993214196,0.980960427491358,0.361296641094239,0.571831501191966,0.216561965836918,0.762180048500428,0.447845202311591,0.861494346789278,0.740481676480035,0.342012797071924,0.969830371456423,0.627205540178228,0.487667678070593,0.941084615695766,0.577556822338184,0.777456495284107,0.780301729049294,0.183215613119887,0.546128458041769,0.281272290671639,0.189471559381953,0.64205659271583,0.508775678076336,0.740761590847159,0.273682913868901,0.968214148002806,0.388016942654041,0.499381940182841,0.659169365060734,0.995999021089212,0.622220098739668,0.451858707570733,0.553091905097863,0.835790591344454,0.733030163340253,0.635889739893441,0.933476304479152,0.910461239526336,0.983543185667119,0.162374939472731,0.339783410754887,0.870286721592307,0.941101213166802,0.644566584873697,0.977862330459477,0.162836327132037,0.94357158952371,0.131739406261579,0.159802912209568,0.586311621159399,0.976467063997264,0.91275793552812,0.984888904266571,0.163963395387337,0.338602730227164,0.714923240101666,0.252989993777671,0.728738127441517,0.521674787087449,0.99021214101069,0.66856291711742,0.56943905758372,0.0496306387801648,0.397305935308322,0.40642723265671,0.502672846963098,0.484393147479202,0.407173961435316,0.461665657313682,0.716655834675438,0.292146377043443,0.688737346479413,0.450288682095491,0.899694396443406,0.850558279908388,0.109021976566944,0.24213606736937,0.935141526570875,0.536656635609351,0.358220273798308,0.783383183020921
