,n,$/beta_{xz}$,$c_q$,q_d,# perm,nce_style,d_Z,beta_xy,EFF est w,true_w_q_corr,KS pval,KS stat,uniform-dev,p_a=0.001,p_a=0.01,p_a=0.05,p_a=0.1
559,10000,0.0,1.0,2,250,real_TRE_Q,50,0.5,4974.966796875,-0.22755048242624348,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
558,10000,0.0,1.0,2,250,NCE_Q,50,0.25,4981.15380859375,-0.36908116036017885,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
557,10000,0.0,1.0,2,250,real_TRE_Q,50,0.25,4973.52392578125,-0.5097185387247828,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
556,10000,0.0,1.0,2,250,NCE_Q,50,0.1,4981.66650390625,-0.497079173453373,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
555,10000,0.0,1.0,2,250,real_TRE_Q,50,0.1,4906.84716796875,-0.7035842428351616,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
62,1000,0.25,0.5,2,250,real_TRE_Q,50,0.25,487.0462951660156,-0.010308380048578246,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
565,1000,0.5,0.5,2,250,NCE_Q,1,0.5,497.6599426269531,-0.043862955621649796,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
63,1000,0.25,0.5,2,250,NCE_Q,50,0.25,499.125732421875,-0.09917374359045315,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
550,10000,0.25,0.25,2,250,NCE_Q,50,0.5,4979.626953125,0.01063025584764148,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
549,10000,0.25,0.25,2,250,real_TRE_Q,50,0.5,4954.3505859375,0.009678563298727242,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
459,10000,0.25,0.5,2,250,real_TRE_Q,3,0.25,4933.31005859375,0.08473174681539607,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
547,10000,0.25,0.25,2,250,real_TRE_Q,50,0.25,4984.60546875,0.022013005104377863,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
546,10000,0.25,0.25,2,250,NCE_Q,50,0.1,4958.3134765625,0.006413192107166207,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
545,10000,0.25,0.25,2,250,real_TRE_Q,50,0.1,4944.197265625,0.01748903846476049,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
64,1000,0.25,0.5,2,250,real_TRE_Q,50,0.5,492.4385986328125,-0.03709368897249547,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
65,1000,0.25,0.5,2,250,NCE_Q,50,0.5,499.2705993652344,-0.08856163238217822,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
