,n,$/beta_{xz}$,$c_q$,q_d,# perm,nce_style,d_Z,beta_xy,EFF est w,true_w_q_corr,KS pval,KS stat,uniform-dev,p_a=0.001,p_a=0.01,p_a=0.05,p_a=0.1
196,5000,0.5,0.75,2,250,real_TRE_Q,3,0.5,2484.44091796875,-0.034723082481651193,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
186,5000,0.5,1.0,2,250,real_TRE_Q,3,0.25,2485.866943359375,0.024669088110309153,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
187,5000,0.5,1.0,2,250,NCE_Q,3,0.25,2492.349609375,0.0008787053110602696,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
188,5000,0.5,1.0,2,250,real_TRE_Q,3,0.5,2480.31884765625,0.01610346130007652,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
189,5000,0.5,1.0,2,250,NCE_Q,3,0.5,2496.2431640625,0.0024328823785814534,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
193,5000,0.5,0.75,2,250,real_TRE_Q,3,0.1,2475.0625,-0.008679556184422189,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
194,5000,0.5,0.75,2,250,NCE_Q,3,0.1,2496.1982421875,0.10641696856454413,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
195,5000,0.5,0.75,2,250,real_TRE_Q,3,0.25,2462.30419921875,-0.014836942753721707,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
197,5000,0.5,0.75,2,250,NCE_Q,3,0.5,2496.498291015625,-0.02239603935614906,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
159,1000,0.5,1.0,2,250,NCE_Q,50,0.1,499.0446472167969,0.01819359003422205,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
203,5000,0.5,0.5,2,250,real_TRE_Q,3,0.25,2486.201171875,0.30765243484608573,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
204,5000,0.5,0.5,2,250,NCE_Q,3,0.25,2498.4111328125,-0.0972529062430062,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
205,5000,0.5,0.5,2,250,real_TRE_Q,3,0.5,2486.666748046875,0.08832370733199213,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
206,5000,0.5,0.5,2,250,NCE_Q,3,0.5,2497.4013671875,-0.09893550785505849,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
209,5000,0.5,1.0,2,250,real_TRE_Q,15,0.1,2489.8486328125,0.01787380740510317,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
210,5000,0.5,1.0,2,250,NCE_Q,15,0.1,2489.635009765625,0.07717712952827342,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
211,5000,0.5,1.0,2,250,real_TRE_Q,15,0.25,2489.68359375,0.048126458381062935,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
185,5000,0.5,1.0,2,250,NCE_Q,3,0.1,2491.854248046875,0.0030368457655994842,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
184,5000,0.5,1.0,2,250,real_TRE_Q,3,0.1,2487.419921875,-0.028063637690469344,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
180,1000,0.5,0.5,2,250,NCE_Q,50,0.5,496.1275329589844,0.03210328650244724,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
179,1000,0.5,0.5,2,250,real_TRE_Q,50,0.5,496.73150634765625,-0.014206857732255293,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
160,1000,0.5,1.0,2,250,real_TRE_Q,50,0.25,497.3780822753906,-0.04222260312990366,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
161,1000,0.5,1.0,2,250,NCE_Q,50,0.25,498.7213134765625,-0.06887037919357471,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
133,1000,0.5,1.0,2,250,NCE_Q,15,0.1,495.6888732910156,-0.029279417875535407,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
162,1000,0.5,1.0,2,250,real_TRE_Q,50,0.5,489.0546569824219,-0.07861334184050948,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
163,1000,0.5,1.0,2,250,NCE_Q,50,0.5,498.42547607421875,-0.03241825531277635,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
166,1000,0.5,0.75,2,250,real_TRE_Q,50,0.1,493.9682312011719,-0.04688225364276896,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
167,1000,0.5,0.75,2,250,NCE_Q,50,0.1,497.85125732421875,-0.048854865880547466,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
168,1000,0.5,0.75,2,250,real_TRE_Q,50,0.25,491.57867431640625,-0.085993337115465,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
169,1000,0.5,0.75,2,250,NCE_Q,50,0.25,496.7100524902344,-0.0639326214832463,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
171,1000,0.5,0.75,2,250,real_TRE_Q,50,0.5,489.3009338378906,-0.008810166486737636,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
172,1000,0.5,0.75,2,250,NCE_Q,50,0.5,498.8247375488281,0.06171252587870076,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
175,1000,0.5,0.5,2,250,real_TRE_Q,50,0.1,489.4383544921875,-0.06447752929153407,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
176,1000,0.5,0.5,2,250,NCE_Q,50,0.1,499.1029052734375,-0.065183588501487,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
177,1000,0.5,0.5,2,250,real_TRE_Q,50,0.25,493.2899169921875,-0.0639598597271989,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
178,1000,0.5,0.5,2,250,NCE_Q,50,0.25,496.41680908203125,-0.10823431917296922,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
134,1000,0.5,1.0,2,250,real_TRE_Q,15,0.25,496.4988098144531,-0.04051391092483198,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
106,10000,0.5,1.0,2,250,NCE_Q,50,0.25,4982.01416015625,-0.010491104278794391,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
132,1000,0.5,1.0,2,250,real_TRE_Q,15,0.1,496.0364990234375,-0.03925479644131985,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
35,5000,0.5,0.75,2,250,real_TRE_Q,50,0.25,2482.28759765625,0.07879856815719886,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
28,5000,0.5,1.0,2,250,real_TRE_Q,50,0.5,2474.759521484375,-0.00870012772166955,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
29,5000,0.5,1.0,2,250,NCE_Q,50,0.5,2467.7802734375,0.015578672077851321,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
30,5000,0.5,1.0,2,250,real_TRE_Q,50,0.0,2482.012451171875,-0.013848968733158752,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
31,5000,0.5,1.0,2,250,NCE_Q,50,0.0,2492.14208984375,-0.02001951779285369,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
32,5000,0.5,0.75,2,250,real_TRE_Q,50,0.1,2482.094482421875,-0.02197037980884095,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
33,5000,0.5,0.75,2,250,NCE_Q,50,0.1,2495.484130859375,0.017433142896922514,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
34,1000,0.5,0.75,2,250,NCE_Q,3,0.5,497.0885314941406,-0.02970635921639091,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
36,5000,0.5,0.75,2,250,NCE_Q,50,0.25,2488.055419921875,-0.05106837590504752,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
26,5000,0.5,1.0,2,250,real_TRE_Q,50,0.25,2494.541015625,-0.00791998953367594,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
37,5000,0.5,0.75,2,250,real_TRE_Q,50,0.5,2489.101318359375,0.024101619005044272,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
38,5000,0.5,0.75,2,250,NCE_Q,50,0.5,2477.10400390625,0.017652633931481535,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
41,5000,0.5,0.5,2,250,real_TRE_Q,50,0.1,2489.698486328125,-0.02218296063043507,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
42,5000,0.5,0.5,2,250,NCE_Q,50,0.1,2495.493896484375,0.00033379706068447816,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
43,5000,0.5,0.5,2,250,real_TRE_Q,50,0.25,2483.408447265625,-0.07266440353820125,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
44,5000,0.5,0.5,2,250,NCE_Q,50,0.25,2486.3349609375,0.01812739149116641,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
46,5000,0.5,0.5,2,250,real_TRE_Q,50,0.5,2489.213134765625,-0.042126106271858595,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
27,5000,0.5,1.0,2,250,NCE_Q,50,0.25,2496.671875,-0.01091228099932884,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
25,5000,0.5,1.0,2,250,NCE_Q,50,0.1,2491.5634765625,0.03638213442596442,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
50,10000,0.5,1.0,2,250,real_TRE_Q,3,0.1,4984.796875,0.05422144967775039,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
9,5000,0.5,0.75,2,250,NCE_Q,15,0.25,2489.953369140625,0.027448144887236438,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
2,5000,0.5,1.0,2,250,real_TRE_Q,15,0.5,2489.625,0.036676032160029806,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
3,5000,0.5,1.0,2,250,NCE_Q,15,0.5,2496.501953125,0.07897299485568186,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
4,5000,0.5,1.0,2,250,real_TRE_Q,15,0.0,2485.666748046875,0.03959318744787019,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
5,5000,0.5,1.0,2,250,NCE_Q,15,0.0,2497.1455078125,0.039210428490018205,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
6,5000,0.5,0.75,2,250,real_TRE_Q,15,0.1,2464.9794921875,-0.03613546728006739,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
7,5000,0.5,0.75,2,250,NCE_Q,15,0.1,2485.384765625,-0.018745810874826626,0.0,1.0,-0.5,1.0,1.0,1.0,1.0
