"alp","null","d","n","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"0.02","False","1","5000","0.00787597152086349","0.00150338271624855","5.59984590940538e-07","0.0109572520435432","0.0001541638284132","9.05265718185419e-07","2.4910375209587e-05","2.91115575628695e-05","2.43183043199686e-06","1.5867256936541e-05","2.21792117939116e-05","5.97826289011949e-05","0.000312513548383064","0.000129568055402318","1.36784688791638e-06","0.0178271171096925","0.0001760645599894","2.90193033141087e-06","4.65656348917681e-05","0.0002241360900635","0.00173422126132854","0.000252869309590605","0.0122071380675754","4.61995091271473e-05","4.54859201816919e-06","0.0024623608363565","6.87054355797568e-06","9.52289908240902e-06","2.49904839940938e-05","1.74316848683207e-05","9.8434857395266e-05","0.000204335284892804","3.95015655898885e-05","0.00121106148673915","0.000523788387160944","0.0277326472593467","0.00786865713126518","0.000114254650288998","0.00142302273855778","0.000108620901123684","0.000622653021626321","0.013765474856214","0.000275073290562971","0.0104567930738126","0.00156533607196662","1.51362783948032e-06","0.000102677327114227","3.44291651567042e-07","9.5731599874555e-06","0.00352426328732913","0.00492741727134992","2.48931923524215e-07","0.171445861336078","0.00247055890311395","0.0149929025986255","0.00119188557162366","0.000566415970400844","0.000486041734297412","2.18193711722868e-06","0.00100777329661201","3.15000448697617e-05","0.00231087552690271","0.000318728596700219","9.29069998987826e-06","4.68963430617702e-05","2.52739192124235e-06","0.000257839190898994","9.06391252564375e-07","0.0103493779868391","2.26506435646066e-05","5.08088378843589e-06","0.0227401298364846","1.15633314220112e-06","0.000610359630461299","1.89018093732782e-08","0.000684863597009904","0.000571206422012584","0.000677673964726867","4.59805283922671e-05","0.00142538489682157","0.000210325563683731","0.00490614636243954","0.0023721690994048","0.00159663795395197","5.8892901014461e-07","0.000146174384884896","0.000736330990991622","1.01091733734564e-06","4.87094174219445e-05","1.06638852051215e-09","9.17131537675863e-05","6.92782129465576e-05","1.22080753037773e-09","0.00665326897395105","1.00900293300156e-06","0.000155141333980317","0.00121112800935897","9.68952009828327e-06","0.654767946137909","0.00203040795242254"
"0.02","False","1","10000","0.00169556620780307","3.07538740486413e-06","4.71458825596111e-05","0.0012579049695662","9.80723813613145e-10","1.62506843853792e-07","9.12747250273893e-05","3.00669190238967e-08","2.6122172472496e-08","1.18595994511951e-10","3.8794534447723e-08","3.39871384686311e-08","7.54757833346001e-10","4.72631670952185e-08","4.44178019533116e-14","1.0607364806741e-05","1.57629862318429e-06","3.15612404511071e-09","2.46627509099236e-08","2.28001083722555e-07","3.69558801436379e-05","9.8793982654051e-05","2.46993436347591e-07","1.49680121211401e-09","1.17377711160294e-08","1.0965338975072e-07","2.00899896157987e-10","1.29572251630867e-08","1.07305109408028e-07","1.13259503127394e-05","3.63472221712544e-08","2.45152614799001e-08","5.50730556595862e-09","0.000232674938647514","1.80540800026706e-08","0.000299406652477602","5.11346037640512e-07","1.17084670911903e-08","2.53926900104252e-09","4.04104162857795e-06","3.2323797869485e-06","0.000694751540839136","2.28379990031488e-08","8.90757486489299e-06","9.44839990247396e-08","1.62252136112575e-09","3.28353853264273e-08","5.286562373496e-09","3.0204134524397e-10","3.2105899359754e-08","1.57037160869926e-07","9.07671123800498e-15","0.00191559147760189","2.27069914793503e-06","0.000120426804165509","1.18792080544858e-07","1.58359508844138e-07","1.25052140399147e-07","6.66402922225494e-08","4.17061011345074e-08","2.13892979521551e-08","2.0155380398646e-07","1.31751612072182e-06","2.96811313602232e-08","8.90165448771856e-05","3.2567429833772e-11","2.95830827440382e-08","4.65298661378769e-08","8.17457439972257e-07","3.82678904663069e-09","4.43212514361853e-08","1.5459961617399e-05","1.13736666874954e-10","5.57277070569233e-06","3.9993180168999e-13","8.59243100801658e-08","6.78735513335291e-08","2.57907209875901e-12","8.04965576142776e-08","1.73940106721121e-06","2.42336355773163e-06","2.77558726696589e-07","4.8711581970485e-06","8.19526854558374e-09","6.32451811433321e-08","4.72057846572999e-11","1.35555850184813e-09","1.63241102789906e-07","2.58599602925977e-07","4.26186005586755e-08","8.71906368612129e-09","3.45935851955871e-07","4.90788537498315e-13","3.69358004600643e-06","1.49452924472232e-10","6.38333321752884e-10","3.05127796763818e-07","2.18031343260207e-07","8.42398941160332e-05","1.83462884143246e-07"
"0.04","True","1","1000","0.54375151927368","0.134647874503641","0.950012327445557","0.470221806183847","0.218729806485124","0.0285198474152007","0.7580734419914","0.697416064945128","0.0230840696799772","0.21019398771246","0.242247741321534","0.589565697236216","0.563848800582809","0.0535361441005978","0.543960244152681","0.380235018988864","0.911865908073141","0.0794643075916033","0.937453281559799","0.912295265674122","0.582841467210751","0.573389634888564","0.301743425924349","0.939129093500603","0.111623070640239","0.627647504550879","0.297575382119754","0.867485816756427","0.28295509007233","0.936705661092868","0.550232957054509","0.892547776906971","0.144108333213544","0.429471078490026","0.193145013712668","0.663540074894416","0.0534859948870424","0.67206609840018","0.197298671566457","0.673538397645604","0.429908841376591","0.860649225170366","0.504928451179527","0.174322249136874","0.932457798234483","0.454186692763325","0.883911470090775","0.0852629307304304","0.651939503355944","0.851273044064385","0.42215259010631","0.494401003735683","0.527380921264607","0.46597761695771","0.101413350441657","0.492311971384055","0.414220066925898","0.0977169426491402","0.0227236370370786","0.79027586436509","0.39194090313243","0.0557116398388481","0.298460870608427","0.192047137095393","0.714169305493404","0.300585206438008","0.520733496802058","0.617697002044468","0.459051044426922","0.209353098711803","0.390148595827244","0.791188681738339","0.61847834299487","0.275277194370077","0.433863899182025","0.368908760641478","0.202325158125508","0.377038832205963","0.34447576971748","0.139916016090306","0.9626782731934","0.695757763401073","0.282936172072556","0.118423610553588","0.856682277819117","0.600871177253588","0.317261084444005","0.625048744452859","0.480540822694395","0.0772911049169776","0.0548368395417735","0.987506225747671","0.00132727737652888","0.432099024227356","0.428945793351657","0.550247054111017","0.611862811215689","0.161619300308019","0.529534990552156","0.670421090650113"
"0.04","True","1","5000","0.233559076323736","0.532897079253973","0.272062786754161","0.199483858852748","0.929356387725854","0.234852749262997","0.589861370247418","0.806712762465204","0.364819125822206","0.528333287764677","0.617014944118027","0.71439059912539","0.92402459931026","0.975276666914339","0.331168555059501","0.113592049465876","0.939267502680613","0.298024296045192","0.657648605235523","0.987835741670292","0.515734694005935","0.894795570733133","0.221246571645696","0.723255149336042","0.459618582815068","0.474741858624492","0.543548723277026","0.486404682833897","0.671576321612863","0.529091534764205","0.90068019596377","0.967120138654887","0.846081225608404","0.590585340280106","0.790881921397282","0.143050508831951","0.287011207798609","0.86094515573898","0.578161651671007","0.920945325574636","0.752339494973472","0.215967917391583","0.982703300875126","0.295142294546163","0.583020998283477","0.319554739559067","0.810781214229237","0.181396096968287","0.448318651151326","0.377944361218875","0.362279401524685","0.13011297538603","0.0123710025192851","0.465219712941623","0.245549213593764","0.546438189691165","0.856651126367707","0.664008357848176","0.3790222829832","0.582615753531743","0.708517361277542","0.462254394629715","0.824577241993423","0.538827910840161","0.809117550061297","0.280934549481444","0.896559374363074","0.223591241428044","0.290762878995877","0.676042454375933","0.509127638599093","0.132529933845163","0.258710296545523","0.884642192132277","0.0458655946502586","0.716837101342834","0.845530775924769","0.725940335547411","0.643359205568627","0.534143437718197","0.922972034878489","0.322217553385867","0.496919755835819","0.564044104150737","0.242635038454357","0.920043157985176","0.698972062554535","0.259741749974223","0.675452979393033","0.0241032018699921","0.877239962622352","0.759160165293729","0.0164590976318128","0.24699483791239","0.257874050951518","0.954958172321275","0.618298821049407","0.518596485847587","0.0012783506318344","0.50779078337141"
"0.04","True","1","10000","0.0260451737756051","0.540816910112738","0.183820434799071","0.0383031548692861","0.376401988474302","0.950184897529739","0.161363416471967","0.849722981252344","0.87275299225495","0.197885560600058","0.936309828295292","0.763741512071486","0.368880614247274","0.872146022959387","0.0270608052912929","0.252174713724303","0.634642635040041","0.483237926009539","0.680216741545829","0.988016052306692","0.219803330828285","0.156196125103546","0.912872220450709","0.439008095804135","0.726109788523792","0.950884712630572","0.361517053227601","0.77415278021865","0.998584735586098","0.427342297606752","0.861149346769406","0.680363394040436","0.682252943576732","0.0996764248163425","0.738381591298268","0.106759873306512","0.837884528317165","0.738404563614101","0.413903827532675","0.465029050226662","0.570162329242837","0.0702280654101434","0.785424411358375","0.477237443477932","0.989270500958789","0.485469252284699","0.715831270507686","0.601591318574799","0.294078839342114","0.897024758787841","0.949019236556548","0.0127426216661274","0.0220126319911845","0.611447912534552","0.201084277006057","0.878987579133485","0.969302519914442","0.904187771605435","0.980797690490205","0.867033666655736","0.875259054702574","0.980379515209135","0.592647812988789","0.779486018097739","0.14009034446515","0.19022356039414","0.854000067629998","0.763675927785005","0.743679021662698","0.534798026452749","0.948815555411455","0.347495306138139","0.264501132459019","0.548761867766407","0.0400457011710461","0.953569516847993","0.897199848144247","0.0893146719657529","0.86294679162328","0.538630402041383","0.711291064036464","0.763154044533495","0.4769480930154","0.704189053936448","0.958479573277099","0.165738194463659","0.462419958730957","0.899059499217036","0.955939492200034","0.881782389237588","0.668857215575867","0.912230301040993","0.0525385083213137","0.43228730999701","0.323195584477092","0.407981510241307","0.805090623872319","0.815130208023608","0.180684574371988","0.948661403179708"
"0.04","False","1","1000","5.39999591932488e-05","1.37532415499231e-06","0.0017427367450222","0.00899551057570964","4.28601130947036e-06","1.40693349689436e-07","0.004107434061821","0.00224610665701609","1.63238661712537e-08","4.43393811942635e-06","5.21896413092176e-06","0.000165680614768643","6.40457694142259e-05","0.140564392742536","0.000156062743911792","0.00565088499917128","0.000283241977900048","1.06412866020248e-06","0.00177463685848814","0.000579016678792854","0.00961813514278205","0.00504657874525769","0.0187517265602242","0.000788783371626162","1.44494174061248e-06","0.000336014417501846","0.0146271586071644","0.000444079883586269","1.3754763148456e-05","0.00181672091995472","0.00831256000600508","0.00155884183568619","4.61793419373585e-07","3.6866793506362e-05","0.0291684081616919","0.000128476493820569","0.228642117617585","0.000162056823768646","0.0747212433878107","0.0035984499103285","0.012948179564716","0.0012744589103606","0.00904733320432745","0.0405740385861269","0.000520760922005307","0.00954878065496655","0.00171714384638321","2.32694375940259e-07","0.000372143301077474","0.00163458332230917","0.0097822408191948","3.66960255180717e-05","0.00409182600698471","0.00854105742109096","2.31532855611202e-06","0.00393746448777113","0.0227688446240966","0.0412800304945306","1.11196210484963e-08","0.00236588421516162","1.07306183806374e-05","0.0820365771967513","0.010903926466507","0.0323201912986545","7.86683815820779e-05","2.24013058725888e-05","0.000410510284903288","0.000206253100428556","0.0212700910166284","3.02143967591842e-06","1.84909912769405e-05","0.000641195116303757","0.000409110138640993","3.86443971384969e-06","6.62310777273654e-05","5.90604638488322e-05","0.0408103621816672","0.0154535430455848","3.31266125904015e-05","2.39072041682856e-07","0.00172403236582279","0.000200057449604253","7.97727262708919e-06","6.43532475636578e-07","0.00255611813754529","0.00207439007172385","0.00550685198790668","0.00154024084282937","0.0146264796241569","3.88263973766984e-07","0.118296944577496","0.00130906608360004","9.03655921004515e-11","0.00428467832480511","0.00799242668549307","0.00277536123924153","0.00729396526837236","0.0290439145681368","0.0106557616204784","0.000149381176835875"
"0.04","False","1","5000","8.91233584923702e-11","3.48503654666752e-12","6.00182972581128e-19","2.22261866414178e-10","8.51621350901738e-14","7.20123122137212e-18","3.55062102322116e-15","5.92228608137798e-16","2.03436308093678e-17","1.45853616129055e-15","1.71778756825866e-15","2.22637454404798e-14","3.19712465602636e-13","1.87622777202849e-14","4.92531675128346e-18","2.99621591858634e-10","4.44604127757383e-14","1.12059381145106e-16","1.60550726025554e-14","2.06795840202285e-13","5.89066419778494e-12","1.1440268671529e-13","5.12466104086228e-10","8.24910281000252e-15","4.37296943316998e-17","1.45283450022653e-11","5.98295266372046e-17","4.23359228071794e-16","1.53838099327903e-15","2.09063279535953e-15","1.94108979414626e-14","1.79557672439979e-13","1.15563174412404e-15","2.64901366919967e-12","7.14874317157077e-13","4.9582908149549e-09","2.04401334394721e-10","5.56324820039182e-14","4.92313286252582e-12","2.72852963957831e-14","9.43335199114056e-13","8.04340830008671e-10","3.31146675382505e-13","7.71063267707775e-10","7.35002288911517e-12","7.46284896507262e-18","6.01813362794492e-14","1.04192887965107e-18","6.6666892812286e-16","2.16129440477313e-11","7.49076762896952e-11","1.46892855686695e-18","1.75960068394313e-07","1.3989797637478e-11","1.89900728046845e-09","1.55790409218288e-12","1.71623033169702e-12","1.45533082539601e-13","9.71512793862597e-18","1.23724621749407e-12","2.21760758012344e-15","9.47046404958879e-12","1.4940669809946e-13","1.89424421889639e-16","3.34401350769515e-15","9.69744613279193e-17","1.27587821503595e-13","8.48620340193606e-18","7.26709567633604e-10","9.48841679287924e-16","3.14743069540046e-17","1.52035450221806e-09","1.17523813721209e-17","3.00851664439715e-12","2.79267874129001e-20","1.00815739194734e-12","1.626288815636e-12","1.01536730239257e-12","1.74020577384475e-14","3.09960058534951e-12","2.95606266017588e-13","4.15388029616206e-11","1.67119426667047e-11","6.36531897998416e-12","1.4975459878049e-18","7.98362935860499e-14","1.13438581441259e-12","6.44671996326999e-18","1.52216167667789e-14","3.778562811128e-23","2.15677636184393e-14","2.46799233536355e-14","2.12032091707583e-22","5.36638914296948e-11","7.1450569161007e-18","2.85472748632108e-14","3.71674845648819e-12","2.71707662829705e-16","4.01152519940859e-05","9.50275514995878e-12"
"0.04","False","1","10000","2.40446232804715e-17","3.63142051967774e-23","3.76468551223202e-21","1.96869653160367e-17","1.20384960613974e-29","2.78035758137916e-25","3.64560706624459e-20","1.71711910680712e-27","8.36001978070073e-28","5.95733512391296e-31","1.42135279864031e-27","9.85562479356848e-27","5.28141330267705e-30","7.62795723340749e-27","9.9882038881505e-38","3.5746580173688e-23","1.05745132848733e-23","1.01428751179745e-28","9.61675989529763e-27","7.0427985948978e-25","3.84996646072578e-21","4.61839549209833e-20","2.54044974160723e-25","1.74454115800469e-29","2.99650767842609e-28","6.41126971043694e-26","5.10681335698167e-32","2.19607494401482e-28","3.02263968718814e-26","1.36222275266172e-21","2.89408317508421e-27","8.83281596085823e-27","3.17345687035483e-29","2.68480293197495e-19","1.27916029775801e-27","1.1965029995534e-18","1.6295390746453e-24","2.52783575068414e-28","1.69764881706145e-28","3.45405564266889e-23","6.53895161164817e-23","1.04791760499341e-17","1.40497349830133e-27","1.06409569177508e-21","1.74605162804191e-26","8.38676917328253e-30","1.50748771423806e-26","1.02961312262818e-28","1.08802883819684e-30","1.27088804091867e-27","7.99274371760233e-26","1.53201280253702e-38","2.4335437195144e-17","3.14925135178409e-23","3.93454008148672e-19","8.64120734913454e-27","2.02683854542166e-25","1.53793128297586e-26","3.79973598635461e-27","5.08138244492812e-27","3.50493078090234e-28","4.31078995054705e-25","2.52388490104929e-24","4.31283030426432e-27","1.58463879646624e-20","8.75226569259254e-33","1.68312534804788e-27","2.90526689084806e-26","3.08649603104786e-24","8.81799225652847e-29","2.06852233321858e-27","1.28873716803846e-21","9.28570973748884e-32","4.5955796294604e-22","1.7859708511732e-35","7.3972242566212e-27","2.08770984705965e-26","1.42515668339846e-34","6.40639342842165e-26","3.44968853321417e-24","1.45211210302959e-22","5.28934694164916e-26","9.16490459192966e-23","1.0609443161397e-28","7.60409056883989e-27","8.20685218871257e-32","7.45563604010656e-30","4.32465046518084e-26","5.32701247261941e-25","4.60453817951766e-27","2.31729773150407e-28","9.79162825482759e-25","9.5328086351309e-36","1.36432880983025e-23","4.73465440377174e-32","1.29873747895312e-30","1.38159462178619e-25","4.09243837145866e-26","4.49623196027639e-20","1.31368262473247e-25"
"0.06","True","1","1000","0.543751499691256","0.134647885560766","0.950012308982323","0.470221820038332","0.2187298140984","0.0285198449252668","0.758073465410761","0.697416043466096","0.0230840690061553","0.210193989798485","0.242247747078424","0.589565720652291","0.563848828244827","0.0535361393714592","0.543960274369273","0.380235034482887","0.911865957712116","0.079464311522954","0.937453247282991","0.912295304668633","0.582841449030835","0.573389679597446","0.30174346103239","0.939129159796165","0.111623069837164","0.62764751873664","0.297575382937177","0.86748581855059","0.282955106652448","0.936705689600578","0.550232935320654","0.892547793484723","0.144108332829589","0.429471097270371","0.193145013318633","0.663540063346956","0.05348599422445","0.672066069546692","0.197298698752199","0.673538404155577","0.429908827497875","0.86064919387037","0.504928449887291","0.174322250530729","0.932457818795576","0.454186705075556","0.88391146022899","0.0852629222310778","0.651939531992192","0.851273036404966","0.422152604099477","0.494401000689244","0.52738093277055","0.465977638987706","0.101413349842506","0.492311991297652","0.414220041886931","0.0977169409195031","0.0227236361394016","0.790275872628068","0.391940944366617","0.0557116411663865","0.298460859410418","0.192047146069987","0.71416930984078","0.300585214151199","0.520733498139015","0.617696995841618","0.459051024933206","0.209353097038367","0.390148573803813","0.791188700935686","0.618478371473237","0.275277196894196","0.433863901572909","0.36890870723779","0.202325165133111","0.377038836744333","0.344475791937166","0.139916014700834","0.962678259718033","0.695757730135207","0.282936140129213","0.118423596346452","0.856682288616277","0.600871167860079","0.317261079417434","0.625048744498594","0.480540823456796","0.0772911122763257","0.0548368393831488","0.987506244114168","0.00132727780198844","0.432098997712198","0.428945772525542","0.550247082915561","0.611862820105696","0.161619282231985","0.529534997423913","0.670421079469733"
"0.06","True","1","5000","0.233559078168388","0.532897040876077","0.27206278819899","0.1994838442347","0.929356398643754","0.234852751049977","0.589861325975158","0.806712761832175","0.36481914412429","0.528333293100174","0.617014945558103","0.714390631046238","0.924024575052873","0.975276688394094","0.33116856522063","0.113592052878712","0.939267509003592","0.298024298658993","0.657648616372316","0.987835728540134","0.515734658663203","0.894795599695568","0.221246586615794","0.723255181928997","0.459618600727163","0.474741846204522","0.543548700092404","0.486404701909227","0.671576341363883","0.529091493637435","0.900680212970959","0.967120153384762","0.846081214828514","0.59058531685066","0.79088194175987","0.143050508296432","0.287011199026869","0.860945159509489","0.578161680896158","0.920945334749555","0.752339515544383","0.215967897890534","0.982703322571914","0.295142290480349","0.583020999491535","0.319554703128929","0.810781224720373","0.181396086501869","0.448318681214781","0.377944385586496","0.362279420855822","0.130112980832679","0.0123710029696871","0.465219724291052","0.245549208299878","0.54643823374892","0.856651084113637","0.664008338518072","0.379022264967484","0.582615753544998","0.708517420783486","0.462254370569466","0.824577228472551","0.538827895392179","0.809117528267444","0.280934549024519","0.896559386597292","0.22359125241979","0.290762870858161","0.676042480310864","0.509127624988398","0.132529939445276","0.258710304329608","0.884642191559251","0.045865595667845","0.716837175297878","0.84553076783608","0.725940339792012","0.64335925913833","0.534143427906297","0.922972064675543","0.322217570461513","0.496919799350737","0.564044129576683","0.242635041266745","0.920043120573651","0.698972061851378","0.259741747789945","0.675452979100419","0.0241032025817335","0.877240026794771","0.759160164451527","0.0164590993536524","0.246994830543358","0.257874068373718","0.954958194716405","0.618298823928116","0.518596493749518","0.00127835066142552","0.507790782731722"
"0.06","True","1","10000","0.0260451714004776","0.540816897255197","0.183820419578372","0.0383031553692898","0.376402004121962","0.95018486975047","0.161363424532906","0.849722989435871","0.872753073580023","0.197885554790832","0.936309851305671","0.763741511028615","0.368880638933375","0.87214601606455","0.0270608064757524","0.252174717442849","0.634642634754299","0.483237892273407","0.680216726663821","0.988016079609287","0.219803319971361","0.156196130424415","0.912872229763961","0.439008090378042","0.726109835202065","0.950884782556962","0.361517047645529","0.774152782641612","0.998584723692161","0.427342305924057","0.861149353187506","0.680363425399547","0.682252954207801","0.0996764180155604","0.738381579912718","0.106759878626978","0.837884501834593","0.73840456433734","0.413903838327951","0.465029039749246","0.570162332739079","0.0702280577183547","0.785424342977845","0.47723742946202","0.989270489335107","0.485469218577287","0.71583126900225","0.601591298353048","0.294078838472279","0.897024733503059","0.949019255122669","0.012742622443392","0.0220126335184444","0.611447900757929","0.201084283495442","0.878987581579424","0.969302552298884","0.904187769415456","0.980797711897017","0.867033652918936","0.875259134650208","0.980379542727341","0.592647786724701","0.779485987600986","0.140090339139108","0.19022356353233","0.854000058577343","0.763675938559202","0.743679022360293","0.534798036648156","0.948815517967865","0.34749532423521","0.264501146354294","0.548761879930927","0.0400457014880209","0.953569574736648","0.897199881712092","0.0893146698191622","0.862946863306848","0.538630374070832","0.711291060225515","0.76315404943605","0.476948116115199","0.704189059512137","0.958479546391073","0.16573818989037","0.4624199748679","0.89905953447081","0.955939511041916","0.881782403487835","0.668857223855176","0.912230303246332","0.0525385063298916","0.432287285905994","0.32319562990492","0.407981495011081","0.805090645655845","0.815130172839337","0.180684583000327","0.948661425483676"
"0.06","False","1","1000","9.95175835367734e-09","8.82665538579723e-11","2.520920087257e-06","2.01786716810696e-05","3.9897881864272e-10","1.28010010010502e-11","9.17589352403306e-06","2.12195539303749e-06","2.71100086573443e-13","4.79717993602747e-10","4.34790001426469e-10","8.5219418575358e-08","1.31576622736689e-08","0.00156647703545364","9.15000305631538e-08","5.21062261406702e-06","8.07412380059877e-08","1.35638981437097e-10","2.47075967516735e-06","3.39913069890413e-07","3.55205069954275e-05","7.63325727914625e-06","5.87200157680713e-05","6.00423268737875e-07","1.4462362489623e-10","3.04411677015631e-07","3.22337588935876e-05","2.29839145715665e-07","2.37511525115902e-09","2.58637265409527e-06","2.20856338785821e-05","1.70844833455124e-06","9.80128675078474e-12","7.94565589886794e-09","9.65943010133125e-05","3.66298524617246e-08","0.00578459441576497","6.02893995438835e-08","0.000946247340177502","5.05779917906546e-06","4.1440301460631e-05","9.19461706820264e-07","2.3760990980918e-05","0.000187276421135057","2.6875399500343e-07","2.15502121800676e-05","1.9939060024426e-06","6.82851588473127e-12","3.42432677084332e-07","1.58317788756082e-06","2.07957389539657e-05","5.38756410872906e-09","4.38450968294871e-06","1.78269425461894e-05","4.55110664902838e-10","3.18748625206355e-06","0.00014339649505683","0.000118703811630018","1.16942366114519e-13","2.85123473197904e-06","8.11115135627011e-10","0.000390195865514347","1.64482039371042e-05","0.000124892828866227","1.16165162577037e-08","6.17182669049459e-09","7.15014694896991e-07","1.21472592850912e-07","0.000140448326218391","2.1148525432376e-10","2.39325840864667e-09","7.13700466694963e-07","5.26500783594247e-07","2.24828642232116e-10","2.52701296158635e-08","2.97407214144978e-08","0.000239838911753903","4.88898959387096e-05","9.67382435990977e-09","3.16800440550087e-12","2.48038109228866e-06","8.39222096054015e-08","8.84342702840802e-10","2.75460758649784e-11","4.15622061984717e-06","1.24292931864899e-06","3.84333142811661e-06","6.77065088685217e-07","6.42294197614114e-05","1.79722372797393e-11","0.00103879422165321","1.62226814864219e-06","6.00729056841014e-16","3.13159345470053e-06","1.45270515574497e-05","1.8094704544241e-06","2.11632077553602e-05","8.03576331451993e-05","3.60739529030878e-05","4.73333026776603e-08"
"0.06","False","1","5000","1.00701938624976e-24","1.06255888676451e-26","4.25130319960281e-37","5.71976708060854e-24","1.23751365452787e-28","1.35445585121734e-34","1.64171904466979e-30","6.40103684999807e-33","2.51504965077413e-34","4.02273954014101e-31","2.81034886045096e-31","3.44920045852975e-29","8.58621086321679e-28","2.647815087875e-30","1.94678226881911e-35","2.37463518852917e-24","1.48213727599895e-29","1.89762106670621e-32","2.54651339506796e-29","6.23602511217804e-28","3.8010891012682e-26","8.38083475448715e-29","4.95498460531567e-23","4.09222684601653e-30","4.51294558480958e-34","1.6924981852485e-25","3.65491925867325e-34","4.60658137827881e-32","1.66107839180828e-31","9.37365350546993e-31","5.14224115158097e-30","5.39672515758717e-28","1.78107454138494e-32","8.58493329038097e-27","2.28135039179862e-27","3.30790297484795e-21","1.31678368897261e-23","8.62663556916172e-29","3.86971394366311e-26","1.34260082723335e-29","2.97155814640335e-27","1.32671079142653e-22","1.32906843242145e-27","2.89896069522078e-22","9.17173929072772e-26","3.98106701107602e-35","1.41176863873863e-28","6.59901463961092e-36","1.49257005206034e-31","1.87351360991948e-25","2.89909643663252e-24","3.27521563843634e-35","1.56852683133426e-19","1.62296474827174e-25","1.44048455629125e-21","1.8191944747154e-27","2.29733494464927e-26","2.3402128457048e-29","3.85669100445667e-35","1.7021283088892e-27","2.31700015420135e-31","5.4478592159707e-26","1.01509173282569e-28","4.65982149146117e-33","2.63021385621549e-31","1.79510847867256e-32","1.11942830442381e-28","2.0945001653519e-34","2.70103382480285e-22","4.73399125640369e-32","1.3009167739604e-34","1.62683302198885e-22","3.74699627762368e-34","1.00758109230009e-25","1.85190042320069e-37","2.87997374524585e-27","1.96598227548525e-26","2.86162374385974e-27","3.16709052969318e-29","9.49825741183395e-27","2.07422052452992e-27","4.57859620092066e-25","3.14411402918146e-25","5.41007324596952e-26","5.08874802405383e-36","1.33620012275002e-28","3.33671108101606e-27","8.11184919047373e-35","1.85531432451938e-29","1.68045756115193e-42","1.03960251443333e-29","3.2644359932397e-29","1.15201116343987e-40","3.87740492816768e-25","1.1863036382077e-34","4.91183203045349e-30","2.56945297764866e-26","1.09858785048088e-32","1.02406629572245e-14","9.30417709514121e-26"
"0.06","False","1","10000","5.71336350754515e-43","1.60996572344438e-51","3.2300547348424e-49","9.21006068400108e-43","9.89425594870384e-61","4.30406587924461e-54","3.65528549613355e-47","1.72707886109658e-58","3.79287186800789e-59","3.53416708987275e-62","5.01471388537202e-59","2.23352439331366e-56","1.75728280118746e-61","4.21202844330797e-57","7.60282061150591e-73","3.40884268745083e-53","3.6542518801832e-52","1.98370273432909e-59","4.96137954803774e-56","3.02545617734241e-53","9.50864867957663e-49","6.20437342806192e-47","1.10476233331363e-54","1.09400372306169e-60","1.53547413413556e-59","1.91564176651593e-55","9.0659963006115e-66","4.89540068320569e-60","2.25695147410244e-56","1.55948714356192e-48","4.34529771902794e-58","3.55012686669404e-56","1.59523608016185e-61","6.71808415356309e-46","3.24316126964623e-58","2.9577080911622e-44","3.2070358621645e-53","9.64225848675943e-60","1.57457508641145e-58","5.98386529500264e-52","7.43661633892771e-51","1.16968999664704e-42","1.8749732427415e-58","1.45826605554168e-48","7.08106812451804e-57","8.56526360587771e-62","7.08474062347574e-56","6.07382039655895e-60","1.99075916685822e-62","6.76507199322076e-59","1.64951449316437e-55","1.22775760615255e-73","3.38083786840861e-43","2.9062681700268e-51","2.30128350702419e-44","3.94861865027318e-58","1.90779720321194e-54","1.96178165247562e-57","1.99717927147315e-58","1.84642097108838e-57","4.69650608566835e-60","8.56807886592983e-54","7.50300969935726e-54","2.57339337133547e-57","2.95586667545278e-48","6.27036070794799e-66","1.94503509927021e-58","1.90044807075534e-55","5.69474196746311e-53","8.40347332258251e-60","1.08447645583514e-58","5.13550430280941e-49","3.05555994501327e-64","5.15786185453295e-49","6.2630140395651e-69","7.41324723490808e-58","2.75439194638508e-56","2.85349582020254e-68","4.67893916581106e-55","8.05944174419308e-54","1.98004417713392e-49","7.64002241047451e-57","6.42155721712056e-51","1.97829511577753e-60","1.99454906025153e-57","1.47078141146754e-63","1.16595728654618e-61","2.0830335819285e-56","8.62253184874205e-54","1.33490020492822e-57","1.64887469319102e-59","2.43865118024672e-53","7.73982513223147e-70","4.85340263514208e-53","1.80847417317137e-65","5.04374226267807e-63","9.95854636352403e-56","7.12150211075225e-57","9.21951374983497e-47","3.94318084335222e-55"
